SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Chicago Bulls,Miami Heat,4,0,2,2,5,4,East,East,49,44,First Round,Miami Heat,Chicago Bulls,4.0,-2.0,6.0,-0.09999999999999432,0.5999999999999943,-5.0,-5.799999999999997,4.800000000000001,6.4,0.025000000000000022,0.0,0.3999999999999986,0.03999999999999998,0.014000000000000012,0.02100000000000002,0.008000000000000007,-0.013000000000000012,-0.007000000000000006,3.9000000000000057,3.8599999999999994,0.031000000000000028,3,1,0.7499998125000469,2006-07
Cleveland Cavaliers,Detroit Pistons,4,2,3,3,2,1,East,East,50,53,Conf Finals,Detroit Pistons,Cleveland Cavaliers,1.0,1.0,0.0,-3.6000000000000085,-3.0,-2.1999999999999886,-2.0,-1.3999999999999995,-1.0,-0.027000000000000024,-0.32000000000000006,-1.1000000000000014,0.020000000000000018,0.04299999999999993,0.025000000000000022,0.017999999999999988,-0.0040000000000000036,-0.013000000000000012,3.5,3.030000000000001,-0.013000000000000012,1,3,0.24999993750001562,2006-07
Cleveland Cavaliers,New Jersey Nets,4,2,3,3,2,6,East,East,50,41,Conf Semis,Cleveland Cavaliers,New Jersey Nets,-1.0,-5.0,5.0,-1.1000000000000085,0.20000000000000284,-4.599999999999994,-4.5,3.5,4.7,-0.10000000000000009,-0.17000000000000015,-2.3000000000000007,0.05199999999999999,0.007000000000000006,0.02200000000000002,-0.0030000000000000027,-0.020000000000000018,-0.02400000000000002,-0.3999999999999915,-1.0999999999999943,0.02100000000000002,2,1,0.6666664444445185,2006-07
Cleveland Cavaliers,Washington Wizards,4,0,2,2,2,7,East,East,50,41,First Round,Cleveland Cavaliers,Washington Wizards,-7.0,-12.0,5.0,-4.1000000000000085,-4.299999999999997,-9.099999999999994,-8.5,5.0,4.2,0.03299999999999992,-0.020000000000000018,0.6999999999999993,0.015000000000000013,0.04299999999999993,0.029000000000000026,0.01100000000000001,-0.007000000000000006,-0.020000000000000018,-3.5,-3.739999999999995,0.03500000000000003,2,1,0.6666664444445185,2006-07
Detroit Pistons,Chicago Bulls,4,2,3,3,1,5,East,East,53,49,Conf Semis,Detroit Pistons,Chicago Bulls,-3.0,-2.0,-1.0,3.700000000000003,3.4000000000000057,4.099999999999994,3.799999999999997,-0.3000000000000007,-0.40000000000000036,0.0,0.3700000000000001,0.3000000000000007,-0.01200000000000001,-0.028999999999999915,-0.02100000000000002,-0.031,-0.0050000000000000044,0.0010000000000000009,-6.299999999999997,-5.909999999999997,-0.006000000000000005,1,3,0.24999993750001562,2006-07
Detroit Pistons,Orlando Magic,4,0,2,2,1,8,East,East,53,40,First Round,Detroit Pistons,Orlando Magic,1.0,-2.0,3.0,4.200000000000003,3.3000000000000114,-0.6000000000000085,-0.7000000000000028,4.699999999999999,4.0,0.07099999999999995,0.6699999999999999,2.200000000000001,-0.026000000000000023,-0.018999999999999906,-0.026000000000000023,-0.04899999999999999,-0.01200000000000001,-0.009000000000000008,-2.5,-1.980000000000004,0.031000000000000028,4,0,0.9999997500000625,2006-07
Golden State Warriors,Dallas Mavericks,4,2,3,3,8,1,West,West,42,67,First Round,Dallas Mavericks,Golden State Warriors,7.0,14.0,-7.0,-3.799999999999997,-3.5,3.9000000000000057,4.400000000000006,-7.7,-7.8999999999999995,0.05599999999999994,0.06000000000000005,1.3000000000000007,-0.03500000000000003,-0.05699999999999994,-0.050000000000000044,0.007000000000000006,0.0030000000000000027,-0.01100000000000001,9.699999999999989,9.289999999999992,-0.06300000000000006,3,0,0.9999996666667778,2006-07
New Jersey Nets,Toronto Raptors,4,2,3,3,6,3,East,East,41,47,First Round,Toronto Raptors,New Jersey Nets,-1.0,0.0,-2.0,-1.2999999999999972,-1.5,0.29999999999999716,0.6999999999999886,-1.6,-2.1,0.07300000000000006,-0.029999999999999805,1.0,0.025000000000000022,0.0030000000000000027,0.015000000000000013,0.015000000000000013,0.0,-0.0040000000000000036,-1.1000000000000085,-1.1700000000000017,-0.015000000000000013,2,2,0.49999987500003124,2006-07
Phoenix Suns,Los Angeles Lakers,4,1,3,2,2,7,West,West,61,42,First Round,Phoenix Suns,Los Angeles Lakers,7.0,0.0,7.0,5.800000000000011,5.6000000000000085,-2.6999999999999886,-2.0,8.5,7.6000000000000005,0.030000000000000027,0.33000000000000007,2.1999999999999993,-0.03799999999999998,-0.006999999999999895,-0.01200000000000001,-0.01200000000000001,0.040000000000000036,0.03599999999999992,2.0999999999999943,1.8700000000000045,0.062000000000000055,3,1,0.7499998125000469,2006-07
San Antonio Spurs,Cleveland Cavaliers,4,0,2,2,3,2,West,East,58,50,Conf Semis,Cleveland Cavaliers,San Antonio Spurs,2.0,-3.0,4.0,4.1000000000000085,4.199999999999989,-1.5,-1.1999999999999886,5.499999999999999,5.3999999999999995,0.031000000000000028,0.15000000000000013,1.6000000000000014,-0.04799999999999999,-0.006000000000000005,-0.013000000000000012,-0.0020000000000000018,0.03700000000000003,0.039000000000000035,-1.2000000000000028,-1.3700000000000045,0.04899999999999993,0,2,0.0,2006-07
