SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Boston Celtics,Cleveland Cavaliers,4,1,3,2,1,4,East,East,64,48,Conf Semis,Boston Celtics,Cleveland Cavaliers,8.0,-1.0,9.0,7.400000000000006,7.5,-0.9000000000000057,-1.5,8.299999999999999,9.2,-0.05800000000000005,0.18000000000000016,-0.8999999999999986,0.012999999999999956,0.0050000000000000044,0.014000000000000012,-0.017000000000000015,0.020999999999999908,0.02300000000000002,0.0,0.35999999999999943,0.03600000000000003,2,1,0.6666664444445185,2023-24
Boston Celtics,Dallas Mavericks,4,1,3,2,1,5,East,West,64,50,Conf Semis,Boston Celtics,Dallas Mavericks,3.0,-7.0,9.0,5.0,5.200000000000003,-3.5999999999999943,-4.300000000000011,8.6,9.6,0.017000000000000015,0.20000000000000018,0.8000000000000007,0.02999999999999997,0.015000000000000013,0.030000000000000027,-0.0030000000000000027,0.015999999999999903,0.017000000000000015,-2.9000000000000057,-2.6199999999999903,0.049000000000000044,2,0,0.99999950000025,2023-24
Boston Celtics,Indiana Pacers,4,0,2,2,1,6,East,East,64,47,Conf Finals,Boston Celtics,Indiana Pacers,-2.0,-11.0,8.0,2.299999999999997,1.7000000000000028,-6.5,-7.0,8.7,8.799999999999999,-0.041000000000000036,-0.1299999999999999,-1.6999999999999993,0.0030000000000000027,0.026000000000000023,0.02300000000000002,-0.0050000000000000044,0.0,0.0030000000000000027,-4.700000000000003,-4.179999999999993,0.038000000000000034,3,2,0.599999880000024,2023-24
Boston Celtics,Miami Heat,4,1,3,2,1,8,East,East,64,46,First Round,Boston Celtics,Miami Heat,11.0,1.0,9.0,8.5,8.900000000000006,-0.5,-0.9000000000000057,9.0,9.899999999999999,-0.03500000000000003,0.20999999999999996,0.1999999999999993,0.025999999999999968,-0.008000000000000007,0.017000000000000015,-0.009000000000000008,0.039999999999999925,0.031000000000000028,1.0,1.1000000000000085,0.04600000000000004,3,0,0.9999996666667778,2023-24
Cleveland Cavaliers,Orlando Magic,4,3,4,3,4,5,East,East,48,47,First Round,Cleveland Cavaliers,Orlando Magic,3.0,2.0,0.0,2.200000000000003,1.7999999999999972,1.3000000000000114,1.2999999999999972,0.8999999999999999,0.2999999999999998,0.061000000000000054,0.3899999999999999,2.099999999999998,-0.022999999999999965,-0.016000000000000014,-0.014000000000000012,-0.011999999999999983,0.016000000000000014,0.009000000000000008,0.09999999999999432,0.25,0.006000000000000005,2,2,0.49999987500003124,2023-24
Dallas Mavericks,LA Clippers,4,2,3,3,5,4,West,West,50,51,First Round,LA Clippers,Dallas Mavericks,2.0,4.0,-1.0,-0.8999999999999915,-0.9000000000000057,0.29999999999999716,0.30000000000001137,-1.2999999999999998,-1.2999999999999998,-0.008000000000000007,0.09999999999999987,-0.1999999999999993,-0.025999999999999968,0.006000000000000005,-0.017000000000000015,-0.010000000000000009,0.0010000000000000009,-0.007000000000000006,2.700000000000003,2.6699999999999875,-0.014000000000000012,1,2,0.33333322222225925,2023-24
Dallas Mavericks,Minnesota Timberwolves,4,1,2,3,5,3,West,West,50,56,Conf Finals,Minnesota Timberwolves,Dallas Mavericks,5.0,9.0,-4.0,2.1000000000000085,2.4000000000000057,6.3999999999999915,6.5,-4.300000000000001,-4.199999999999999,-0.050000000000000044,0.16999999999999993,-0.8000000000000007,-0.018000000000000016,-0.014000000000000012,-0.02300000000000002,-0.01999999999999999,0.0030000000000000027,-0.0020000000000000018,2.9000000000000057,2.809999999999988,-0.03700000000000003,1,3,0.24999993750001562,2023-24
Dallas Mavericks,Oklahoma City Thunder,4,2,3,3,5,1,West,West,50,57,Conf Semis,Oklahoma City Thunder,Dallas Mavericks,-2.0,3.0,-5.0,-1.7999999999999972,-1.2999999999999972,3.5,3.9000000000000057,-5.300000000000001,-5.199999999999999,-0.013000000000000012,-0.0900000000000003,-0.8999999999999986,0.007000000000000006,0.013000000000000012,0.0010000000000000009,-0.0010000000000000009,-0.010999999999999899,-0.016000000000000014,0.10000000000000853,-0.25,-0.03200000000000003,1,3,0.24999993750001562,2023-24
Denver Nuggets,Los Angeles Lakers,4,1,3,2,2,7,West,West,57,47,First Round,Denver Nuggets,Los Angeles Lakers,-3.0,-7.0,4.0,2.0,2.3999999999999915,-2.200000000000003,-2.5,4.1,4.9,0.015000000000000013,0.29000000000000004,0.7999999999999972,0.055999999999999994,-0.007000000000000006,0.019000000000000017,-0.007000000000000006,-0.0039999999999998925,-0.01200000000000001,-4.0,-3.9499999999999886,0.015000000000000013,3,0,0.9999996666667778,2023-24
Indiana Pacers,Milwaukee Bucks,4,2,3,3,6,3,East,East,47,49,First Round,Milwaukee Bucks,Indiana Pacers,4.0,4.0,0.0,1.9000000000000057,2.9000000000000057,2.700000000000003,2.5999999999999943,-0.7000000000000002,0.2999999999999998,0.039000000000000035,0.33000000000000007,2.0,0.02899999999999997,-0.031000000000000028,-0.007000000000000006,-0.0020000000000000018,0.010000000000000009,0.0050000000000000044,2.0,1.6499999999999915,0.006000000000000005,4,1,0.799999840000032,2023-24
