SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Dallas Mavericks,Houston Rockets,4,3,4,3,3,5,West,West,58,51,Conf Finals,Dallas Mavericks,Houston Rockets,7.0,6.0,2.0,4.299999999999997,4.099999999999994,2.0999999999999943,2.5,2.1000000000000005,1.6000000000000005,-0.08299999999999996,-0.07000000000000006,-1.5999999999999979,0.018000000000000016,-0.038999999999999924,-0.01200000000000001,-0.010000000000000009,0.006000000000000005,0.01100000000000001,4.0,4.0,0.010000000000000009,2,2,0.49999987500003124,2004-05
Detroit Pistons,Indiana Pacers,4,2,3,3,2,6,East,East,54,44,Conf Semis,Detroit Pistons,Indiana Pacers,0.0,-3.0,3.0,0.3999999999999915,0.20000000000000284,-4.0,-3.1000000000000085,4.3,3.3,0.06899999999999995,0.31000000000000005,2.0999999999999996,0.04400000000000004,0.005999999999999894,0.02400000000000002,-0.006000000000000005,-0.0040000000000000036,-0.015000000000000013,0.20000000000000284,-0.11999999999999034,0.038000000000000034,2,2,0.49999987500003124,2004-05
Detroit Pistons,Miami Heat,4,3,3,4,2,1,East,East,54,59,Conf Finals,Miami Heat,Detroit Pistons,-9.0,-6.0,-3.0,-5.400000000000006,-5.0,-1.8999999999999915,-2.6000000000000085,-3.6000000000000005,-2.4000000000000004,0.049000000000000044,-0.010000000000000009,0.09999999999999787,0.04300000000000004,-0.0050000000000000044,0.010000000000000009,0.007000000000000006,-0.052000000000000046,-0.040000000000000036,-3.299999999999997,-3.1400000000000006,-0.014000000000000012,2,1,0.6666664444445185,2004-05
Detroit Pistons,Philadelphia 76ers,4,1,3,2,2,7,East,East,54,43,First Round,Detroit Pistons,Philadelphia 76ers,-6.0,-11.0,5.0,2.0,2.1000000000000085,-3.5999999999999943,-2.9000000000000057,5.5,5.0,0.04700000000000004,0.24,1.299999999999999,0.059,-0.010000000000000009,0.027000000000000024,-0.006000000000000005,-0.0030000000000000027,-0.009000000000000008,-7.700000000000003,-7.969999999999999,0.049000000000000044,3,1,0.7499998125000469,2004-05
Indiana Pacers,Boston Celtics,4,3,3,4,6,4,East,East,44,45,Conf Finals,Boston Celtics,Indiana Pacers,-8.0,-8.0,0.0,-2.3999999999999915,-2.200000000000003,-1.3999999999999915,-2.3999999999999915,-1.0,0.19999999999999996,-0.03599999999999992,-0.1299999999999999,-1.799999999999999,-0.009000000000000008,0.016000000000000014,0.0,-0.0050000000000000044,-0.025000000000000022,-0.017000000000000015,-6.300000000000011,-5.900000000000006,-0.0010000000000000009,2,1,0.6666664444445185,2004-05
Miami Heat,New Jersey Nets,4,0,2,2,1,8,East,East,59,42,First Round,Miami Heat,New Jersey Nets,11.0,2.0,9.0,9.900000000000006,9.0,-0.6000000000000085,0.6000000000000085,10.5,8.4,-0.06600000000000006,0.07000000000000006,0.0,-0.0010000000000000009,-0.0030000000000000027,0.013000000000000012,-0.008000000000000007,0.061,0.04700000000000004,1.3999999999999915,1.3200000000000074,0.06600000000000006,3,0,0.9999996666667778,2004-05
Miami Heat,Washington Wizards,4,0,2,2,1,5,East,East,59,45,Conf Semis,Miami Heat,Washington Wizards,1.0,-6.0,7.0,4.200000000000003,3.5,-4.400000000000006,-3.700000000000003,8.6,7.1000000000000005,0.050999999999999934,0.26,2.5000000000000018,-0.041000000000000036,0.030999999999999917,0.01100000000000001,-0.0030000000000000027,0.050000000000000044,0.03600000000000003,-3.1000000000000085,-3.069999999999993,0.07100000000000006,4,0,0.9999997500000625,2004-05
Phoenix Suns,Dallas Mavericks,4,2,3,3,1,3,West,West,62,58,Conf Finals,Phoenix Suns,Dallas Mavericks,8.0,6.0,1.0,4.400000000000006,4.200000000000003,2.700000000000003,3.1000000000000085,1.799999999999999,1.0999999999999996,0.04899999999999993,0.25,2.099999999999998,-0.015000000000000013,-0.018000000000000016,-0.010000000000000009,-0.001999999999999974,0.04200000000000004,0.025999999999999912,3.299999999999997,3.1699999999999875,0.009000000000000008,2,1,0.6666664444445185,2004-05
Phoenix Suns,Memphis Grizzlies,4,0,2,2,1,8,West,West,62,45,First Round,Phoenix Suns,Memphis Grizzlies,17.0,12.0,5.0,9.400000000000006,8.5,3.799999999999997,4.200000000000003,5.499999999999999,4.3,-0.03700000000000003,0.28,0.5,-0.0040000000000000036,-0.007000000000000006,0.0030000000000000027,-0.022999999999999993,0.04500000000000004,0.03599999999999992,7.5,7.699999999999989,0.031000000000000028,2,2,0.49999987500003124,2004-05
San Antonio Spurs,Denver Nuggets,4,1,3,2,2,7,West,West,59,49,First Round,San Antonio Spurs,Denver Nuggets,-4.0,-10.0,6.0,1.5,1.3999999999999915,-4.900000000000006,-4.799999999999997,6.3999999999999995,6.1000000000000005,-0.039000000000000035,-0.030000000000000027,-0.8999999999999986,0.008000000000000007,0.018999999999999906,0.013000000000000012,-0.006000000000000005,0.009000000000000008,-0.0010000000000000009,-4.699999999999989,-4.720000000000013,0.03399999999999992,2,2,0.49999987500003124,2004-05
San Antonio Spurs,Detroit Pistons,4,3,4,3,2,2,West,East,59,54,NBA Finals,San Antonio Spurs,Detroit Pistons,3.0,-1.0,4.0,2.1000000000000085,2.1999999999999886,-2.1000000000000085,-1.7999999999999972,4.3,4.000000000000001,-0.02100000000000002,-0.010000000000000009,-0.09999999999999787,-0.019000000000000017,0.0040000000000000036,-0.008000000000000007,-0.0030000000000000027,0.020000000000000018,0.015000000000000013,1.6000000000000085,1.3699999999999903,0.02299999999999991,1,1,0.499999750000125,2004-05
San Antonio Spurs,Phoenix Suns,4,1,2,3,2,1,West,West,59,62,Conf Finals,Phoenix Suns,San Antonio Spurs,-14.0,-15.0,1.0,-7.0,-6.6000000000000085,-7.900000000000006,-7.900000000000006,0.9000000000000004,1.3000000000000007,0.031000000000000028,-0.1399999999999999,-0.29999999999999716,0.017000000000000015,0.040999999999999925,0.020000000000000018,0.010999999999999982,-0.04200000000000004,-0.03699999999999992,-7.199999999999989,-7.390000000000001,0.018999999999999906,2,1,0.6666664444445185,2004-05
San Antonio Spurs,Seattle SuperSonics,4,2,3,3,2,4,West,West,59,52,Conf Finals,San Antonio Spurs,Seattle SuperSonics,-3.0,-9.0,6.0,-3.1999999999999886,-4.200000000000003,-10.299999999999997,-10.200000000000003,7.1,6.000000000000001,0.08999999999999997,0.22999999999999998,2.400000000000002,-0.035999999999999976,0.015999999999999903,-0.007000000000000006,0.0,-0.0030000000000000027,-0.01200000000000001,0.4000000000000057,0.7199999999999989,0.06099999999999994,2,2,0.49999987500003124,2004-05
Seattle SuperSonics,Sacramento Kings,4,1,3,2,4,6,West,West,52,50,Conf Finals,Seattle SuperSonics,Sacramento Kings,-5.0,-5.0,0.0,0.5999999999999943,1.5,1.0999999999999943,1.5,-0.5,0.0,-0.10999999999999999,-0.53,-3.5,0.04199999999999998,0.014000000000000012,0.026000000000000023,0.013999999999999985,-0.0010000000000000009,0.0050000000000000044,-4.700000000000003,-5.280000000000001,-0.018000000000000016,3,1,0.7499998125000469,2004-05
Washington Wizards,Chicago Bulls,4,2,3,3,5,3,East,East,45,47,Conf Finals,Chicago Bulls,Washington Wizards,7.0,8.0,-1.0,5.5,4.900000000000006,6.700000000000003,6.800000000000011,-1.2,-1.7999999999999998,-0.08499999999999996,0.06000000000000005,-1.799999999999999,0.02100000000000002,-0.02399999999999991,-0.009000000000000008,-0.027999999999999997,0.0030000000000000027,0.006000000000000005,1.1000000000000085,1.3900000000000006,-0.013000000000000012,2,1,0.6666664444445185,2004-05
