SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Charlotte Hornets,Miami Heat,3,0,1,2,6,3,East,East,46,50,First Round,Miami Heat,Charlotte Hornets,3.0,3.0,0.0,0.7000000000000028,0.29999999999999716,0.5999999999999943,0.5,0.10000000000000009,-0.19999999999999973,0.07400000000000007,0.16000000000000014,1.4000000000000021,0.034999999999999976,0.010000000000000009,0.02300000000000002,0.0030000000000000027,-0.011999999999999955,-0.009000000000000008,2.5999999999999943,2.8499999999999943,0.0040000000000000036,2,2,0.49999987500003124,2000-01
Dallas Mavericks,Utah Jazz,3,2,2,3,5,4,West,West,53,53,First Round,Utah Jazz,Dallas Mavericks,4.0,4.0,-1.0,0.4000000000000057,-0.5,0.09999999999999432,0.29999999999999716,0.3000000000000007,-0.7999999999999998,-0.14900000000000002,-0.10999999999999988,-3.1000000000000014,-0.06,-0.02299999999999991,-0.038000000000000034,-0.026999999999999996,0.0010000000000000009,-0.0020000000000000018,3.200000000000003,3.4399999999999977,-0.025000000000000022,2,2,0.49999987500003124,2000-01
Los Angeles Lakers,Philadelphia 76ers,4,1,2,3,2,1,West,East,56,56,NBA Finals,Los Angeles Lakers,Los Angeles Lakers,6.0,7.0,-1.0,4.8999999999999915,5.099999999999994,5.5,6.299999999999997,-0.6000000000000001,-1.0999999999999996,0.02400000000000002,0.28,1.3999999999999986,0.0040000000000000036,-0.013000000000000012,-0.006000000000000005,-0.016000000000000014,0.02999999999999997,0.017000000000000015,1.0999999999999943,0.8100000000000023,-0.0040000000000000036,1,1,0.499999750000125,2000-01
Los Angeles Lakers,Portland Trail Blazers,3,0,2,1,2,7,West,West,56,50,First Round,Los Angeles Lakers,Portland Trail Blazers,6.0,6.0,-1.0,2.0,2.299999999999997,2.700000000000003,3.0999999999999943,-0.6999999999999997,-0.7000000000000002,-0.04600000000000004,0.030000000000000027,-1.2000000000000028,0.0050000000000000044,-0.009000000000000008,-0.0050000000000000044,-0.014000000000000012,0.0010000000000000009,-0.0040000000000000036,2.5999999999999943,2.3700000000000045,-0.01200000000000001,2,2,0.49999987500003124,2000-01
Los Angeles Lakers,Sacramento Kings,4,0,2,2,2,3,West,West,56,55,Conf Semis,Los Angeles Lakers,Sacramento Kings,-1.0,1.0,-3.0,2.799999999999997,2.799999999999997,4.700000000000003,5.099999999999994,-1.9,-2.2,0.016000000000000014,0.07000000000000006,0.5999999999999979,0.031000000000000028,0.0119999999999999,0.020000000000000018,0.0020000000000000018,0.014000000000000012,0.006000000000000005,-2.700000000000003,-2.7099999999999937,-0.008000000000000007,3,1,0.7499998125000469,2000-01
Los Angeles Lakers,San Antonio Spurs,4,0,2,2,2,1,West,West,56,58,Conf Finals,San Antonio Spurs,Los Angeles Lakers,5.0,9.0,-5.0,0.8999999999999915,2.0,6.799999999999997,7.0,-5.9,-4.800000000000001,-0.010000000000000009,0.040000000000000036,0.1999999999999993,0.041000000000000036,-0.01200000000000001,0.006000000000000005,0.0020000000000000018,0.0020000000000000018,-0.006000000000000005,2.5,2.030000000000001,-0.040999999999999925,2,2,0.49999987500003124,2000-01
Milwaukee Bucks,Charlotte Hornets,4,3,4,3,2,6,East,East,52,46,Conf Semis,Milwaukee Bucks,Charlotte Hornets,9.0,7.0,2.0,7.0,7.099999999999994,4.900000000000006,5.0,2.0999999999999996,2.1,-0.08600000000000008,0.029999999999999805,-0.6000000000000014,-0.014000000000000012,-0.026999999999999913,-0.019000000000000017,-0.01100000000000001,0.04199999999999998,0.03600000000000003,2.700000000000003,2.6500000000000057,-0.008000000000000007,1,3,0.24999993750001562,2000-01
Milwaukee Bucks,Orlando Magic,3,1,2,2,2,7,East,East,52,43,First Round,Milwaukee Bucks,Orlando Magic,3.0,0.0,3.0,5.8999999999999915,4.700000000000003,2.0,1.5,3.8999999999999995,3.2,-0.0050000000000000044,0.18999999999999995,0.5999999999999979,-0.020000000000000018,0.02100000000000002,0.0050000000000000044,-0.014000000000000012,0.025000000000000022,0.029000000000000026,-1.0999999999999943,-0.25,0.02400000000000002,4,0,0.9999997500000625,2000-01
Philadelphia 76ers,Indiana Pacers,3,1,2,2,1,8,East,East,56,41,First Round,Philadelphia 76ers,Indiana Pacers,2.0,-3.0,4.0,1.2999999999999972,1.6000000000000085,-3.0,-3.200000000000003,4.3,4.8,-0.040000000000000036,-0.10999999999999988,-0.8999999999999986,0.03700000000000003,0.018999999999999906,0.026000000000000023,0.006000000000000005,-0.002999999999999947,-0.0010000000000000009,1.2999999999999972,1.2000000000000028,0.026000000000000023,3,0,0.9999996666667778,2000-01
Philadelphia 76ers,Milwaukee Bucks,4,3,4,3,1,2,East,East,56,52,Conf Finals,Philadelphia 76ers,Milwaukee Bucks,-6.0,-7.0,0.0,-5.599999999999994,-4.8999999999999915,-5.0,-5.299999999999997,-0.5999999999999996,0.39999999999999947,-0.010000000000000009,-0.32999999999999985,-1.1999999999999993,0.03300000000000003,0.020999999999999908,0.029000000000000026,0.025000000000000022,-0.030999999999999972,-0.02400000000000002,-1.5,-1.7999999999999972,0.017000000000000015,2,2,0.49999987500003124,2000-01
