SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Atlanta Hawks,Boston Celtics,4,2,3,3,4,5,East,East,48,48,First Round,Atlanta Hawks,Boston Celtics,-3.0,-4.0,1.0,-0.9000000000000057,-1.2000000000000028,-2.1000000000000085,-1.7000000000000028,1.0999999999999996,0.6000000000000001,0.04700000000000004,-0.050000000000000044,1.6000000000000014,-0.055999999999999966,-0.009000000000000008,-0.02100000000000002,0.013999999999999985,0.028000000000000025,0.02100000000000002,-1.6999999999999886,-1.8000000000000114,0.008000000000000007,3,1,0.7499998125000469,2015-16
Cleveland Cavaliers,Atlanta Hawks,4,0,2,2,1,4,East,East,57,48,Conf Semis,Cleveland Cavaliers,Atlanta Hawks,1.0,-1.0,2.0,5.099999999999994,5.6000000000000085,3.5,3.1000000000000085,1.7000000000000002,2.4,-0.07600000000000007,-0.040000000000000036,-1.6000000000000014,0.05999999999999997,0.04400000000000004,0.04500000000000004,-0.009000000000000008,0.008000000000000007,0.006000000000000005,-3.9000000000000057,-3.8100000000000023,0.0,3,0,0.9999996666667778,2015-16
Cleveland Cavaliers,Detroit Pistons,4,0,2,2,1,8,East,East,57,44,First Round,Cleveland Cavaliers,Detroit Pistons,2.0,-3.0,5.0,4.799999999999997,4.900000000000006,-1.1000000000000085,-1.0,6.0,6.0,0.07499999999999996,0.22999999999999998,2.599999999999998,-0.019000000000000017,-0.01100000000000001,-0.0020000000000000018,0.002999999999999975,0.03300000000000003,0.03600000000000003,-1.9000000000000057,-1.9300000000000068,0.04200000000000004,1,3,0.24999993750001562,2015-16
Cleveland Cavaliers,Golden State Warriors,4,3,3,4,1,1,East,West,57,73,NBA Finals,Golden State Warriors,Cleveland Cavaliers,-11.0,-6.0,-5.0,-4.400000000000006,-3.299999999999997,1.3999999999999915,1.1000000000000085,-5.8,-4.3,-0.09300000000000008,-0.24,-3.0,0.02699999999999997,0.02200000000000002,0.01200000000000001,-0.007000000000000006,-0.038999999999999924,-0.03499999999999992,-6.099999999999994,-6.420000000000002,-0.038999999999999924,0,2,0.0,2015-16
Cleveland Cavaliers,Toronto Raptors,4,2,3,3,1,2,East,East,57,56,Conf Finals,Cleveland Cavaliers,Toronto Raptors,1.0,0.0,1.0,1.0999999999999943,0.9000000000000057,-0.4000000000000057,-0.8999999999999915,1.5,1.8999999999999995,0.07599999999999996,0.24,2.4999999999999982,-0.006000000000000005,0.006000000000000005,-0.0010000000000000009,0.003999999999999976,0.020000000000000018,0.006000000000000005,0.20000000000000284,0.46999999999999886,0.0030000000000000027,1,2,0.33333322222225925,2015-16
Golden State Warriors,Houston Rockets,4,1,3,2,1,8,West,West,73,41,First Round,Golden State Warriors,Houston Rockets,8.0,-2.0,11.0,7.0,6.200000000000003,-4.699999999999989,-4.5,11.799999999999999,10.6,0.09100000000000008,0.52,4.0,-0.02999999999999997,0.028000000000000025,0.015000000000000013,-0.01100000000000001,0.04699999999999993,0.039999999999999925,1.5,1.8199999999999932,0.07699999999999996,3,0,0.9999996666667778,2015-16
Golden State Warriors,Oklahoma City Thunder,4,3,4,3,1,3,West,West,73,55,Conf Finals,Golden State Warriors,Oklahoma City Thunder,5.0,1.0,4.0,2.5999999999999943,1.4000000000000057,-2.0999999999999943,-2.0,4.699999999999999,3.1999999999999993,0.122,0.47,3.6999999999999993,-0.07999999999999996,0.0,-0.03400000000000003,-0.01200000000000001,0.038999999999999924,0.028000000000000025,2.1999999999999886,2.6999999999999886,0.020999999999999908,3,0,0.9999996666667778,2015-16
Golden State Warriors,Portland Trail Blazers,4,1,3,2,1,5,West,West,73,44,Conf Semis,Golden State Warriors,Portland Trail Blazers,10.0,0.0,10.0,6.400000000000006,5.900000000000006,-4.699999999999989,-4.0,11.0,9.799999999999999,0.128,0.44999999999999996,4.399999999999999,-0.02699999999999997,-0.008000000000000007,-0.0030000000000000027,0.0,0.051999999999999935,0.04499999999999993,3.299999999999997,3.1799999999999926,0.07399999999999995,3,1,0.7499998125000469,2015-16
Miami Heat,Charlotte Hornets,4,3,4,3,3,6,East,East,48,48,First Round,Miami Heat,Charlotte Hornets,-3.0,-3.0,-1.0,-0.8999999999999915,-0.9000000000000057,-0.29999999999999716,0.0,-0.6999999999999997,-1.0000000000000002,-0.04299999999999993,-0.25,-0.3999999999999986,0.03600000000000003,-0.025000000000000022,0.013000000000000012,0.01899999999999999,0.006000000000000005,0.0,-2.0999999999999943,-2.0999999999999943,0.014000000000000012,2,2,0.49999987500003124,2015-16
Oklahoma City Thunder,Dallas Mavericks,4,1,3,2,3,6,West,West,55,42,First Round,Oklahoma City Thunder,Dallas Mavericks,8.0,0.0,7.0,5.1000000000000085,6.599999999999994,-1.2999999999999972,-1.1000000000000085,6.300000000000001,7.800000000000001,-0.03399999999999992,-0.29000000000000004,-0.3000000000000007,0.10599999999999998,-0.0030000000000000027,0.05700000000000005,0.03,0.02200000000000002,0.020999999999999908,3.0,2.200000000000003,0.04300000000000004,4,0,0.9999997500000625,2015-16
