SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Boston Celtics,Atlanta Hawks,4,2,3,3,4,5,East,East,39,40,First Round,Boston Celtics,Atlanta Hawks,-5.0,-4.0,0.0,-3.5,-4.1000000000000085,-3.0999999999999943,-2.9000000000000057,-0.3999999999999999,-1.1999999999999997,0.05500000000000005,-0.020000000000000018,1.1999999999999993,-0.03400000000000003,-0.016999999999999904,-0.015000000000000013,0.01100000000000001,-0.0040000000000000036,0.0,0.09999999999999432,0.23000000000000398,0.009000000000000008,2,1,0.6666664444445185,2011-12
Boston Celtics,Philadelphia 76ers,4,3,4,3,4,8,East,East,39,35,Conf Semis,Boston Celtics,Philadelphia 76ers,-2.0,0.0,-1.0,-2.799999999999997,-2.6000000000000085,-1.0999999999999943,-0.7000000000000028,-1.6999999999999997,-1.9999999999999996,0.07700000000000007,-0.3799999999999999,1.3000000000000007,-0.03200000000000003,-0.025999999999999912,-0.017000000000000015,0.03900000000000001,0.016000000000000014,0.02400000000000002,0.6999999999999886,0.4299999999999926,0.0030000000000000027,1,2,0.33333322222225925,2011-12
Indiana Pacers,Orlando Magic,4,1,3,2,3,6,East,East,42,37,First Round,Indiana Pacers,Orlando Magic,4.0,1.0,2.0,1.0999999999999943,1.5,-1.2999999999999972,-1.3000000000000114,2.4000000000000004,2.6999999999999997,-0.05899999999999994,-0.010000000000000009,-1.4000000000000021,0.027000000000000024,-0.031000000000000028,0.0010000000000000009,-0.014000000000000012,-0.03200000000000003,-0.007000000000000006,2.200000000000003,1.9300000000000068,0.028000000000000025,1,3,0.24999993750001562,2011-12
Los Angeles Clippers,Memphis Grizzlies,4,3,3,4,5,4,West,West,40,41,First Round,Memphis Grizzlies,Los Angeles Clippers,3.0,2.0,1.0,4.200000000000003,4.700000000000003,4.0,4.200000000000003,0.10000000000000009,0.5,0.03599999999999992,0.22999999999999998,1.200000000000001,-0.0040000000000000036,0.0040000000000000036,-0.0010000000000000009,-0.010000000000000009,0.029000000000000026,0.018000000000000016,-1.6000000000000085,-1.8399999999999892,0.0030000000000000027,2,1,0.6666664444445185,2011-12
Los Angeles Lakers,Denver Nuggets,4,3,4,3,3,6,West,West,41,38,First Round,Los Angeles Lakers,Denver Nuggets,-7.0,-5.0,-2.0,-3.200000000000003,-3.799999999999997,-1.7000000000000028,-1.8999999999999915,-1.4000000000000001,-1.9000000000000001,-0.0040000000000000036,-0.07000000000000006,-0.5999999999999979,0.01100000000000001,0.014000000000000012,0.017000000000000015,0.0020000000000000018,-0.025000000000000022,-0.02200000000000002,-3.799999999999997,-3.3100000000000023,-0.0030000000000000027,3,1,0.7499998125000469,2011-12
Miami Heat,Boston Celtics,4,3,4,3,2,4,East,East,46,39,Conf Finals,Miami Heat,Boston Celtics,6.0,4.0,3.0,5.3999999999999915,5.5,1.5999999999999943,1.7000000000000028,3.8000000000000003,3.8000000000000003,-0.127,-0.28,-2.9000000000000004,0.05399999999999999,0.006999999999999895,0.026000000000000023,0.0010000000000000009,0.009000000000000008,0.014000000000000012,1.1000000000000085,0.9599999999999937,0.018000000000000016,1,3,0.24999993750001562,2011-12
Miami Heat,Indiana Pacers,4,2,3,3,2,3,East,East,46,42,Conf Semis,Miami Heat,Indiana Pacers,0.0,-1.0,3.0,0.7999999999999972,0.09999999999999432,-3.3000000000000114,-2.8999999999999915,4.1,3.1000000000000005,0.016000000000000014,-0.020000000000000018,1.200000000000001,-0.03400000000000003,0.0040000000000000036,-0.007000000000000006,0.01200000000000001,0.031000000000000028,0.02300000000000002,0.29999999999999716,0.38999999999998636,0.03200000000000003,3,1,0.7499998125000469,2011-12
Miami Heat,New York Knicks,4,1,3,2,2,7,East,East,46,36,First Round,Miami Heat,New York Knicks,0.0,-2.0,3.0,2.8999999999999915,2.0999999999999943,-1.3000000000000114,-1.0,4.2,3.2,-0.02400000000000002,0.050000000000000044,0.3000000000000007,-0.010000000000000009,-0.009000000000000008,0.0010000000000000009,-0.006000000000000005,0.013000000000000012,0.016000000000000014,-2.0,-1.8400000000000034,0.03300000000000003,3,0,0.9999996666667778,2011-12
Miami Heat,Oklahoma City Thunder,4,1,3,2,2,2,East,West,46,47,NBA Finals,Oklahoma City Thunder,Miami Heat,-5.0,-4.0,0.0,-2.799999999999997,-2.8000000000000114,-2.9000000000000057,-2.8999999999999915,0.0,0.10000000000000053,0.041000000000000036,0.18000000000000016,1.3000000000000007,-0.0050000000000000044,0.005999999999999894,-0.0050000000000000044,-0.00899999999999998,-0.01100000000000001,-0.017999999999999905,-2.0,-2.0400000000000063,0.01100000000000001,1,1,0.499999750000125,2011-12
Oklahoma City Thunder,Dallas Mavericks,4,0,2,2,2,7,West,West,47,36,First Round,Oklahoma City Thunder,Dallas Mavericks,7.0,2.0,5.0,6.099999999999994,6.300000000000011,0.29999999999999716,1.1999999999999886,5.9,5.199999999999999,-0.07799999999999996,-0.3600000000000001,-1.9000000000000004,0.035999999999999976,-0.026999999999999913,0.016000000000000014,0.022999999999999993,0.027000000000000024,0.039999999999999925,2.1000000000000085,1.5,0.03200000000000003,3,1,0.7499998125000469,2011-12
