SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Atlanta Hawks,Orlando Magic,4,2,3,3,5,4,East,East,44,52,First Round,Orlando Magic,Atlanta Hawks,-4.0,2.0,-6.0,-2.5,-2.3000000000000114,5.5,4.0,-8.0,-6.3,0.05399999999999994,0.27,1.799999999999999,-0.02999999999999997,-0.013000000000000012,-0.02400000000000002,-0.01100000000000001,-0.020000000000000018,-0.01200000000000001,-1.9000000000000057,-1.3299999999999983,-0.041000000000000036,3,1,0.7499998125000469,2010-11
Boston Celtics,New York Knicks,4,0,2,2,3,6,East,East,56,42,First Round,Boston Celtics,New York Knicks,-10.0,-15.0,4.0,-4.299999999999997,-4.400000000000006,-9.100000000000009,-9.200000000000003,4.800000000000001,4.7,0.07499999999999996,0.050000000000000044,2.400000000000002,-0.016000000000000014,0.03299999999999992,0.02400000000000002,0.018000000000000016,0.006000000000000005,0.0,-5.599999999999994,-5.549999999999997,0.05400000000000005,4,0,0.9999997500000625,2010-11
Chicago Bulls,Atlanta Hawks,4,2,3,3,1,5,East,East,62,44,Conf Semis,Chicago Bulls,Atlanta Hawks,4.0,-5.0,8.0,2.299999999999997,2.1000000000000085,-7.199999999999989,-6.299999999999997,9.5,8.5,-0.006000000000000005,-0.040000000000000036,-0.3999999999999986,0.057999999999999996,0.007000000000000006,0.03400000000000003,0.0030000000000000027,0.0,-0.0010000000000000009,1.3000000000000114,0.980000000000004,0.062000000000000055,2,1,0.6666664444445185,2010-11
Chicago Bulls,Indiana Pacers,4,1,3,2,1,8,East,East,62,37,First Round,Chicago Bulls,Indiana Pacers,-1.0,-10.0,8.0,3.5999999999999943,3.1000000000000085,-6.0,-5.5,9.6,8.7,0.06499999999999995,0.29000000000000004,2.1000000000000014,0.03500000000000003,0.014000000000000012,0.027000000000000024,-0.006000000000000005,0.015000000000000013,0.008000000000000007,-4.299999999999997,-4.299999999999997,0.06300000000000006,3,1,0.7499998125000469,2010-11
Dallas Mavericks,Los Angeles Lakers,4,0,2,2,3,2,West,West,57,57,Conf Semis,Los Angeles Lakers,Dallas Mavericks,-1.0,1.0,-2.0,-0.30000000000001137,-1.1999999999999886,1.0,0.7999999999999972,-1.2999999999999998,-1.8999999999999995,0.061000000000000054,0.030000000000000027,1.6999999999999993,-0.046999999999999986,0.02100000000000002,-0.009000000000000008,0.010000000000000009,0.02300000000000002,0.019999999999999907,0.0,0.45999999999999375,-0.0030000000000000027,1,2,0.33333322222225925,2010-11
Dallas Mavericks,Miami Heat,4,2,3,3,3,2,West,East,57,58,Conf Semis,Miami Heat,Dallas Mavericks,-2.0,1.0,-3.0,-1.7000000000000028,-2.1999999999999886,1.5999999999999943,1.1999999999999886,-3.2,-3.3999999999999995,0.09599999999999997,0.27,2.599999999999998,-0.008999999999999952,-0.0020000000000000018,-0.010000000000000009,0.0,0.0010000000000000009,-0.008000000000000007,0.20000000000000284,0.6099999999999994,-0.018000000000000016,2,0,0.99999950000025,2010-11
Dallas Mavericks,Oklahoma City Thunder,4,1,3,2,3,4,West,West,57,55,Conf Finals,Dallas Mavericks,Oklahoma City Thunder,-5.0,-5.0,0.0,-1.0,-1.5,-1.7000000000000028,-1.8000000000000114,0.7999999999999998,0.5000000000000004,0.09199999999999997,0.26,2.8999999999999986,-0.02799999999999997,0.016000000000000014,-0.0030000000000000027,0.0030000000000000027,0.02400000000000002,0.0039999999999998925,-1.8999999999999915,-1.6000000000000085,0.009000000000000008,2,1,0.6666664444445185,2010-11
Dallas Mavericks,Portland Trail Blazers,4,2,3,3,3,6,West,West,57,48,First Round,Dallas Mavericks,Portland Trail Blazers,4.0,1.0,2.0,2.0,1.1000000000000085,-1.9000000000000057,-1.6000000000000085,3.9,2.8000000000000003,0.049000000000000044,0.08999999999999986,1.8000000000000007,-0.05299999999999999,0.030999999999999917,0.0050000000000000044,0.006000000000000005,0.039000000000000035,0.03199999999999992,2.9000000000000057,3.1099999999999994,0.02200000000000002,2,2,0.49999987500003124,2010-11
Los Angeles Lakers,New Orleans Hornets,4,2,3,3,2,7,West,West,57,46,First Round,Los Angeles Lakers,New Orleans Hornets,6.0,1.0,5.0,4.1000000000000085,4.199999999999989,-1.2000000000000028,-1.1000000000000085,5.199999999999999,5.3,0.0020000000000000018,0.09999999999999987,0.1999999999999993,0.03600000000000003,-0.029000000000000026,0.010000000000000009,-0.0040000000000000036,0.009000000000000008,0.008000000000000007,2.5,2.3799999999999955,0.03400000000000003,4,0,0.9999997500000625,2010-11
Memphis Grizzlies,San Antonio Spurs,4,2,3,3,8,1,West,West,46,61,First Round,San Antonio Spurs,Memphis Grizzlies,-4.0,0.0,-4.0,-5.0,-3.5,-0.29999999999999716,0.09999999999999432,-4.699999999999999,-3.5999999999999996,-0.05499999999999994,-0.18999999999999995,-1.5,0.056999999999999995,-0.028999999999999915,0.0050000000000000044,0.007000000000000006,-0.03400000000000003,-0.03299999999999992,-0.09999999999999432,-0.9200000000000017,-0.020000000000000018,2,2,0.49999987500003124,2010-11
