SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Boston Celtics,Indiana Pacers,4,2,3,3,6,3,East,East,44,48,First Round,Indiana Pacers,Boston Celtics,-4.0,0.0,-4.0,-2.6999999999999886,-3.200000000000003,0.5999999999999943,0.9000000000000057,-3.3000000000000003,-4.1,-0.07300000000000006,-0.20999999999999996,-2.1999999999999993,-0.05199999999999999,-0.0030000000000000027,-0.03500000000000003,-0.006000000000000005,0.0010000000000000009,-0.008000000000000007,-0.7999999999999972,-0.7599999999999909,-0.05800000000000005,2,2,0.49999987500003124,2002-03
Dallas Mavericks,Portland Trail Blazers,4,3,4,3,3,6,West,West,60,50,First Round,Dallas Mavericks,Portland Trail Blazers,8.0,2.0,5.0,5.6000000000000085,5.099999999999994,-0.09999999999999432,-0.5,5.700000000000001,5.6000000000000005,-0.04200000000000004,0.44999999999999996,-0.3999999999999986,-0.061,-0.0119999999999999,-0.03700000000000003,-0.04400000000000001,0.009000000000000008,0.01200000000000001,2.9000000000000057,3.3100000000000023,0.031000000000000028,2,2,0.49999987500003124,2002-03
Dallas Mavericks,Sacramento Kings,4,3,4,3,3,2,West,West,60,59,Conf Semis,Sacramento Kings,Dallas Mavericks,1.0,0.0,1.0,5.1000000000000085,4.8999999999999915,3.1000000000000085,3.200000000000003,2.000000000000001,1.700000000000001,-0.04600000000000004,0.22999999999999998,-1.0,-0.011999999999999955,-0.0010000000000000009,-0.015000000000000013,-0.025999999999999995,-0.0010000000000000009,0.008000000000000007,-3.0,-2.8799999999999955,-0.0050000000000000044,1,3,0.24999993750001562,2002-03
Detroit Pistons,Orlando Magic,4,3,4,3,1,8,East,East,50,42,First Round,Detroit Pistons,Orlando Magic,-8.0,-10.0,4.0,-0.8999999999999915,-1.2999999999999972,-4.6000000000000085,-5.5,3.8000000000000003,4.2,0.031000000000000028,0.050000000000000044,0.3999999999999986,-0.006000000000000005,0.026999999999999913,0.014000000000000012,0.0,-0.0050000000000000044,-0.0030000000000000027,-6.700000000000003,-6.069999999999993,0.04300000000000004,2,1,0.6666664444445185,2002-03
Detroit Pistons,Philadelphia 76ers,4,2,3,3,1,4,East,East,50,48,Conf Semis,Detroit Pistons,Philadelphia 76ers,-6.0,-7.0,2.0,-0.3999999999999915,-0.7999999999999972,-2.700000000000003,-2.3999999999999915,2.4000000000000004,1.6,0.0050000000000000044,0.010000000000000009,-0.3000000000000007,-0.030000000000000027,0.0030000000000000027,-0.010000000000000009,-0.007000000000000006,0.006999999999999951,0.0030000000000000027,-4.900000000000006,-4.809999999999988,0.009000000000000008,2,2,0.49999987500003124,2002-03
Los Angeles Lakers,Minnesota Timberwolves,4,2,3,3,5,4,West,West,50,51,First Round,Minnesota Timberwolves,Los Angeles Lakers,2.0,2.0,0.0,0.5999999999999943,0.7999999999999972,1.2000000000000028,0.9000000000000057,-0.6000000000000001,0.0,-0.03500000000000003,-0.24,-1.6000000000000014,0.018000000000000016,-0.0020000000000000018,0.0010000000000000009,0.007000000000000006,-0.0020000000000000018,0.0,0.6000000000000085,0.7000000000000028,-0.009000000000000008,2,2,0.49999987500003124,2002-03
New Jersey Nets,Boston Celtics,4,0,2,2,2,6,East,East,49,44,Conf Semis,New Jersey Nets,Boston Celtics,2.0,-3.0,5.0,1.6999999999999886,2.0999999999999943,-3.0,-3.9000000000000057,4.699999999999999,6.0,0.06600000000000006,0.18999999999999995,2.1000000000000014,0.05099999999999999,0.01100000000000001,0.03600000000000003,0.007000000000000006,-0.0019999999999999463,0.0040000000000000036,0.7999999999999972,1.0499999999999972,0.06400000000000006,3,1,0.7499998125000469,2002-03
New Jersey Nets,Detroit Pistons,4,0,2,2,2,1,East,East,49,50,Conf Finals,Detroit Pistons,New Jersey Nets,4.0,2.0,1.0,-0.8000000000000114,-0.30000000000001137,-1.7999999999999972,-1.6000000000000085,0.8999999999999995,1.2000000000000002,0.049000000000000044,0.09000000000000008,1.4000000000000021,0.02300000000000002,-0.0050000000000000044,0.01100000000000001,0.007000000000000006,-0.004999999999999949,-0.0050000000000000044,5.1000000000000085,4.739999999999995,0.019000000000000017,1,2,0.33333322222225925,2002-03
New Jersey Nets,Milwaukee Bucks,4,2,3,3,2,7,East,East,49,42,First Round,New Jersey Nets,Milwaukee Bucks,-5.0,-9.0,5.0,-5.6000000000000085,-5.1000000000000085,-9.799999999999997,-10.300000000000011,4.1,5.1000000000000005,0.050000000000000044,-0.18999999999999995,0.20000000000000284,0.030000000000000027,0.03599999999999992,0.03300000000000003,0.02099999999999999,-0.03199999999999997,-0.025000000000000022,1.2999999999999972,1.2399999999999949,0.049000000000000044,2,2,0.49999987500003124,2002-03
Philadelphia 76ers,New Orleans Hornets,4,2,3,3,4,5,East,East,48,47,First Round,Philadelphia 76ers,New Orleans Hornets,3.0,3.0,0.0,1.2000000000000028,0.7999999999999972,1.5999999999999943,0.5999999999999943,-0.4999999999999998,0.20000000000000018,-0.025000000000000022,-0.030000000000000027,-0.5,-0.020999999999999963,0.007000000000000006,-0.009000000000000008,-0.0030000000000000027,0.0010000000000000009,0.009000000000000008,1.7000000000000028,2.3499999999999943,-0.0010000000000000009,1,2,0.33333322222225925,2002-03
Sacramento Kings,Utah Jazz,4,1,3,2,2,7,West,West,59,47,First Round,Sacramento Kings,Utah Jazz,7.0,3.0,5.0,0.6999999999999886,0.7000000000000028,-3.5,-3.299999999999997,4.1,3.9999999999999996,-0.09999999999999998,0.17999999999999994,-1.1999999999999993,-0.064,0.0050000000000000044,-0.026000000000000023,-0.035,0.013000000000000012,-0.0020000000000000018,6.0,5.849999999999994,0.0,3,1,0.7499998125000469,2002-03
San Antonio Spurs,Dallas Mavericks,4,2,3,3,1,3,West,West,60,60,Conf Finals,San Antonio Spurs,Dallas Mavericks,-7.0,-5.0,-3.0,-5.1000000000000085,-5.3999999999999915,-2.8000000000000114,-2.9000000000000057,-2.3000000000000007,-2.500000000000001,-0.018000000000000016,-0.6799999999999999,-1.4000000000000004,0.033999999999999975,0.010000000000000009,0.030000000000000027,0.048000000000000015,-0.0010000000000000009,-0.0020000000000000018,-2.5,-2.2900000000000063,0.0030000000000000027,2,2,0.49999987500003124,2002-03
San Antonio Spurs,Los Angeles Lakers,4,2,3,3,1,5,West,West,60,50,Conf Semis,San Antonio Spurs,Los Angeles Lakers,-4.0,-8.0,3.0,-1.0,-1.6999999999999886,-5.200000000000003,-5.300000000000011,4.2,3.5999999999999996,-0.05500000000000005,-0.3400000000000001,-1.4999999999999982,-0.017000000000000015,-0.005999999999999894,-0.0010000000000000009,0.018000000000000016,0.01100000000000001,0.013000000000000012,-2.700000000000003,-2.3200000000000074,0.029000000000000026,4,0,0.9999997500000625,2002-03
San Antonio Spurs,New Jersey Nets,4,2,3,3,1,2,West,East,60,49,NBA Finals,San Antonio Spurs,New Jersey Nets,1.0,0.0,0.0,2.5,1.8000000000000114,1.0999999999999943,1.5,1.4000000000000004,0.39999999999999947,-0.08600000000000008,-0.30000000000000004,-1.700000000000001,-0.006000000000000005,-0.014999999999999902,-0.0020000000000000018,0.013000000000000012,0.02899999999999997,0.02300000000000002,-1.7000000000000028,-1.5400000000000063,0.0050000000000000044,1,1,0.499999750000125,2002-03
