SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Boston Celtics,Brooklyn Nets,4,0,2,2,2,7,East,East,51,44,First Round,Boston Celtics,Brooklyn Nets,-1.0,-8.0,6.0,1.0999999999999943,0.3999999999999915,-5.599999999999994,-6.099999999999994,6.8,6.5,0.007000000000000006,0.020000000000000018,-0.10000000000000142,-0.0040000000000000036,0.02100000000000002,0.010000000000000009,-0.001999999999999974,0.0020000000000000018,0.0020000000000000018,-2.5999999999999943,-2.1400000000000006,0.03500000000000003,3,1,0.7499998125000469,2021-22
Boston Celtics,Miami Heat,4,3,3,4,2,1,East,East,51,53,Conf Finals,Miami Heat,Boston Celtics,2.0,-2.0,3.0,0.8999999999999915,0.5999999999999943,-2.299999999999997,-2.200000000000003,3.1999999999999993,2.9000000000000004,-0.03500000000000003,0.07000000000000006,-0.6000000000000014,-0.0010000000000000009,-0.010000000000000009,-0.0010000000000000009,-0.009999999999999981,-0.0050000000000000044,-0.006000000000000005,0.7999999999999972,0.730000000000004,0.018000000000000016,2,1,0.6666664444445185,2021-22
Boston Celtics,Milwaukee Bucks,4,3,4,3,2,3,East,East,51,51,Conf Semis,Boston Celtics,Milwaukee Bucks,-3.0,-8.0,4.0,-0.4000000000000057,-0.7000000000000028,-5.400000000000006,-4.8999999999999915,5.0,4.2,0.03700000000000003,0.040000000000000036,0.8999999999999986,0.008000000000000007,-0.02200000000000002,-0.0030000000000000027,0.006000000000000005,-0.0040000000000000036,-0.0020000000000000018,-3.200000000000003,-3.3299999999999983,0.031000000000000028,2,2,0.49999987500003124,2021-22
Dallas Mavericks,Phoenix Suns,4,3,3,4,4,1,West,West,52,64,Conf Semis,Phoenix Suns,Dallas Mavericks,-7.0,-2.0,-5.0,-2.0,-1.7000000000000028,2.0999999999999943,2.299999999999997,-4.1,-4.0,-0.03200000000000003,-0.25,-1.6999999999999993,-0.008000000000000007,0.0050000000000000044,-0.007000000000000006,0.0010000000000000009,-0.01100000000000001,-0.009000000000000008,-4.5,-4.6200000000000045,-0.03700000000000003,0,3,0.0,2021-22
Dallas Mavericks,Utah Jazz,4,2,3,3,4,5,West,West,52,49,First Round,Dallas Mavericks,Utah Jazz,-6.0,-3.0,-3.0,-3.5,-3.700000000000003,-0.9000000000000057,-0.9000000000000057,-2.5,-2.7,0.04299999999999993,0.27,1.1000000000000014,-0.043999999999999984,-0.0050000000000000044,-0.029000000000000026,-0.012999999999999984,-0.017000000000000015,-0.017000000000000015,-2.0,-1.8599999999999994,-0.017000000000000015,2,2,0.49999987500003124,2021-22
Golden State Warriors,Boston Celtics,4,2,3,3,3,2,West,East,53,51,Conf Semis,Boston Celtics,Golden State Warriors,-1.0,1.0,-1.0,-1.5999999999999943,-1.5,-0.09999999999999432,0.3999999999999915,-1.5999999999999996,-1.9000000000000004,0.06000000000000005,0.0,1.3000000000000007,-0.008000000000000007,0.01100000000000001,0.0010000000000000009,0.010999999999999982,0.010000000000000009,0.0040000000000000036,1.7000000000000028,1.4799999999999898,-0.01100000000000001,1,1,0.499999750000125,2021-22
Golden State Warriors,Dallas Mavericks,4,1,3,2,3,4,West,West,53,52,Conf Finals,Golden State Warriors,Dallas Mavericks,3.0,0.0,3.0,0.0,-0.4000000000000057,-2.8999999999999915,-2.5,2.8,2.0,0.07400000000000007,-0.050000000000000044,1.6999999999999993,0.013000000000000012,0.0030000000000000027,0.014000000000000012,0.01999999999999999,0.014000000000000012,0.010000000000000009,3.200000000000003,3.0999999999999943,0.025000000000000022,1,3,0.24999993750001562,2021-22
Golden State Warriors,Denver Nuggets,4,1,3,2,3,6,West,West,53,48,First Round,Golden State Warriors,Denver Nuggets,-2.0,-5.0,4.0,-1.2000000000000028,-1.7000000000000028,-6.3999999999999915,-4.900000000000006,5.1,3.2,0.0020000000000000018,-0.09999999999999987,-0.5,0.0010000000000000009,-0.016000000000000014,-0.0050000000000000044,0.0040000000000000036,-0.0040000000000000036,-0.008000000000000007,0.7999999999999972,0.3299999999999983,0.020000000000000018,1,3,0.24999993750001562,2021-22
Golden State Warriors,Memphis Grizzlies,4,2,3,3,3,2,West,West,53,56,Conf Semis,Memphis Grizzlies,Golden State Warriors,-5.0,-5.0,0.0,-1.0999999999999943,-2.200000000000003,-2.299999999999997,-2.3000000000000114,1.0999999999999996,0.20000000000000018,0.07200000000000006,-0.1499999999999999,1.6000000000000014,-0.069,0.010000000000000009,-0.016000000000000014,0.01999999999999999,0.030000000000000027,0.028999999999999915,-2.3999999999999915,-1.7800000000000011,0.006000000000000005,1,3,0.24999993750001562,2021-22
Memphis Grizzlies,Minnesota Timberwolves,4,2,3,3,2,7,West,West,56,46,First Round,Memphis Grizzlies,Minnesota Timberwolves,0.0,-3.0,3.0,0.29999999999999716,0.5,-2.8999999999999915,-2.0999999999999943,3.3000000000000003,2.5999999999999996,-0.020000000000000018,0.17999999999999994,-0.20000000000000284,0.05400000000000005,0.020000000000000018,0.03600000000000003,-0.010999999999999982,-0.017000000000000015,-0.019999999999999907,-0.4000000000000057,-0.9500000000000028,0.026000000000000023,2,2,0.49999987500003124,2021-22
