SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON
Atlanta Hawks,Detroit Pistons,3,2,3,2,4,5,East,East,31,29,First Round,Atlanta Hawks,Detroit Pistons,-4.0,-4.0,-1.0,-4.299999999999997,-4.0,-4.0,-3.1000000000000085,-0.2999999999999998,-0.8999999999999999,-0.10099999999999998,-0.22999999999999998,-3.3999999999999986,0.021999999999999964,0.0040000000000000036,0.013000000000000012,-0.00899999999999998,-0.043999999999999984,-0.03600000000000003,-0.29999999999999716,-0.8300000000000125,0.010000000000000009,1,2,0.33333322222225925,1998-99
Indiana Pacers,Milwaukee Bucks,3,0,2,1,2,7,East,East,33,28,First Round,Indiana Pacers,Milwaukee Bucks,3.0,1.0,2.0,3.1999999999999886,3.6999999999999886,1.5,1.0,1.6999999999999997,2.5,-0.007000000000000006,0.1200000000000001,-0.40000000000000213,-0.0020000000000000018,0.02300000000000002,0.01100000000000001,-0.015000000000000013,-0.0030000000000000027,0.007000000000000006,-0.5,-0.480000000000004,0.014000000000000012,3,0,0.9999996666667778,1998-99
Indiana Pacers,Philadelphia 76ers,4,0,2,2,2,6,East,East,33,28,Conf Semis,Indiana Pacers,Philadelphia 76ers,5.0,3.0,2.0,8.799999999999997,8.799999999999997,6.400000000000006,6.700000000000003,2.3999999999999995,1.9,0.017000000000000015,0.41000000000000014,1.6999999999999993,-0.045999999999999985,-0.008000000000000007,-0.020000000000000018,-0.033,0.046999999999999986,0.04300000000000004,-2.3000000000000114,-2.4000000000000057,0.008000000000000007,1,2,0.33333322222225925,1998-99
Los Angeles Lakers,Houston Rockets,3,1,2,2,4,5,West,West,31,31,First Round,Los Angeles Lakers,Houston Rockets,5.0,4.0,1.0,2.0999999999999943,2.5999999999999943,1.1000000000000085,1.7999999999999972,0.8999999999999999,0.7999999999999998,-0.008000000000000007,0.1499999999999999,0.0,0.01100000000000001,-0.007000000000000006,-0.006000000000000005,-0.015999999999999986,-0.008000000000000007,-0.007000000000000006,3.0,2.5,0.0040000000000000036,2,1,0.6666664444445185,1998-99
New York Knicks,Atlanta Hawks,4,0,2,2,8,4,East,East,27,31,Conf Semis,Atlanta Hawks,New York Knicks,0.0,2.0,-2.0,-0.7000000000000028,-1.2000000000000028,0.3999999999999915,0.6000000000000085,-1.1,-1.9000000000000001,0.09099999999999997,0.1499999999999999,2.9000000000000004,-0.04999999999999999,-0.029999999999999916,-0.03300000000000003,0.010999999999999982,0.027000000000000024,0.017000000000000015,1.0999999999999943,1.1200000000000045,-0.010000000000000009,1,2,0.33333322222225925,1998-99
New York Knicks,Indiana Pacers,4,2,3,3,8,2,East,East,27,33,Conf Finals,Indiana Pacers,New York Knicks,-9.0,-6.0,-3.0,-9.399999999999991,-9.399999999999991,-6.700000000000003,-6.299999999999997,-2.6999999999999997,-3.0999999999999996,0.017000000000000015,-0.3500000000000001,-0.4999999999999982,-0.007000000000000006,0.0,-0.0010000000000000009,0.035,-0.022999999999999965,-0.028000000000000025,0.4000000000000057,0.060000000000002274,-0.01100000000000001,1,2,0.33333322222225925,1998-99
New York Knicks,Miami Heat,3,2,2,3,8,1,East,East,27,33,First Round,Miami Heat,New York Knicks,-3.0,1.0,-4.0,-5.799999999999997,-5.700000000000003,-1.7000000000000028,-1.1999999999999886,-4.1,-4.6,-0.03300000000000003,-0.17000000000000015,-1.200000000000001,0.0040000000000000036,-0.01200000000000001,-0.009000000000000008,0.009000000000000008,-0.030999999999999972,-0.031000000000000028,2.299999999999997,1.8700000000000045,-0.04500000000000004,2,2,0.49999987500003124,1998-99
Philadelphia 76ers,Orlando Magic,3,1,2,2,6,3,East,East,28,33,First Round,Orlando Magic,Philadelphia 76ers,0.0,1.0,-1.0,0.09999999999999432,-1.1000000000000085,-0.7000000000000028,-0.7999999999999972,0.8000000000000003,-0.20000000000000018,-0.06800000000000006,-0.16000000000000014,-1.9000000000000021,-0.0040000000000000036,-0.006000000000000005,-0.0030000000000000027,-0.0020000000000000018,-0.017000000000000015,-0.0040000000000000036,0.0,0.6299999999999955,-0.0010000000000000009,2,1,0.6666664444445185,1998-99
Portland Trail Blazers,Phoenix Suns,3,0,2,1,2,7,West,West,35,27,First Round,Portland Trail Blazers,Phoenix Suns,-1.0,-4.0,4.0,-2.0,-1.1000000000000085,-5.0,-5.3999999999999915,3.0999999999999996,4.3999999999999995,-0.08099999999999996,-0.44000000000000017,-2.5,0.03899999999999998,0.016000000000000014,0.030000000000000027,0.019000000000000017,-0.008000000000000007,-0.0050000000000000044,-0.5,-0.730000000000004,0.027000000000000024,3,0,0.9999996666667778,1998-99
Portland Trail Blazers,Utah Jazz,4,2,3,3,2,3,West,West,35,37,Conf Semis,Portland Trail Blazers,Utah Jazz,2.0,2.0,-1.0,-1.2999999999999972,-1.4000000000000057,-0.5999999999999943,-0.5,-0.6000000000000005,-0.8000000000000007,-0.10099999999999998,-0.09000000000000008,-2.3999999999999986,0.01599999999999996,0.010000000000000009,0.0030000000000000027,-0.014999999999999986,-0.01200000000000001,-0.02400000000000002,2.5,2.4399999999999977,-0.03499999999999992,1,2,0.33333322222225925,1998-99
