SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42001,1610612758,SAC,Sacramento Kings,0040100314,2002-05-26,SAC @ LAL,L,241,99,38,78,0.487,5,19,0.263,18,26,0.692,8,34,42,21,6,4,11,23,-1.0
42001,1610612738,BOS,Boston Celtics,0040100303,2002-05-25,BOS vs. NJN,W,241,94,29,78,0.372,3,16,0.188,33,39,0.846,12,35,47,15,12,5,17,21,4.0
42001,1610612751,NJN,New Jersey Nets,0040100303,2002-05-25,NJN @ BOS,L,241,90,38,86,0.442,3,20,0.15,11,18,0.611,13,37,50,26,8,2,22,34,-4.0
42001,1610612758,SAC,Sacramento Kings,0040100313,2002-05-24,SAC @ LAL,W,241,103,38,77,0.494,6,16,0.375,21,35,0.6,10,36,46,25,10,7,18,19,13.0
42001,1610612747,LAL,Los Angeles Lakers,0040100313,2002-05-24,LAL vs. SAC,L,241,90,36,101,0.356,10,31,0.323,8,15,0.533,19,33,52,25,10,4,15,28,-13.0
42001,1610612751,NJN,New Jersey Nets,0040100302,2002-05-21,NJN vs. BOS,L,239,86,28,84,0.333,4,23,0.174,26,34,0.765,10,40,50,19,8,5,14,26,-7.0
42001,1610612738,BOS,Boston Celtics,0040100302,2002-05-21,BOS @ NJN,W,240,93,32,93,0.344,6,23,0.261,23,36,0.639,18,42,60,14,8,9,10,26,7.0
42001,1610612758,SAC,Sacramento Kings,0040100312,2002-05-20,SAC vs. LAL,W,239,96,33,75,0.44,7,12,0.583,23,38,0.605,12,34,46,21,8,6,13,25,6.0
42001,1610612747,LAL,Los Angeles Lakers,0040100312,2002-05-20,LAL @ SAC,L,239,90,36,89,0.404,3,19,0.158,15,25,0.6,18,35,53,17,9,3,15,31,-6.0
42001,1610612751,NJN,New Jersey Nets,0040100301,2002-05-19,NJN vs. BOS,W,239,104,38,77,0.494,3,14,0.214,25,28,0.893,9,40,49,23,3,7,15,21,7.0
42001,1610612738,BOS,Boston Celtics,0040100301,2002-05-19,BOS @ NJN,L,240,97,34,83,0.41,10,29,0.345,19,29,0.655,10,28,38,18,13,6,10,25,-7.0
42001,1610612747,LAL,Los Angeles Lakers,0040100311,2002-05-18,LAL @ SAC,W,240,106,42,86,0.488,6,20,0.3,16,22,0.727,11,30,41,20,9,8,18,20,7.0
42001,1610612758,SAC,Sacramento Kings,0040100311,2002-05-18,SAC vs. LAL,L,240,99,41,93,0.441,1,6,0.167,16,17,0.941,15,32,47,20,8,3,17,25,-7.0
42001,1610612766,CHH,Charlotte Hornets,0040100205,2002-05-15,CHH @ NJN,L,240,95,31,78,0.397,5,15,0.333,28,42,0.667,16,30,46,17,6,3,16,36,-8.0
42001,1610612751,NJN,New Jersey Nets,0040100205,2002-05-15,NJN vs. CHH,W,240,103,33,77,0.429,6,15,0.4,31,39,0.795,10,33,43,23,8,5,13,31,8.0
42001,1610612747,LAL,Los Angeles Lakers,0040100235,2002-05-14,LAL vs. SAS,W,239,93,35,78,0.449,5,14,0.357,18,23,0.783,7,27,34,20,7,7,11,23,6.0
42001,1610612759,SAS,San Antonio Spurs,0040100235,2002-05-14,SAS @ LAL,L,239,87,31,71,0.437,3,13,0.231,22,26,0.846,7,31,38,12,6,2,16,23,-6.0
42001,1610612765,DET,Detroit Pistons,0040100215,2002-05-14,DET vs. BOS,L,241,81,29,81,0.358,8,27,0.296,15,21,0.714,10,30,40,21,4,7,11,20,-9.0
42001,1610612738,BOS,Boston Celtics,0040100215,2002-05-14,BOS @ DET,W,241,90,34,73,0.466,7,17,0.412,15,18,0.833,5,36,41,18,7,3,13,25,9.0
42001,1610612758,SAC,Sacramento Kings,0040100225,2002-05-13,SAC vs. DAL,W,240,114,41,85,0.482,6,17,0.353,26,32,0.813,15,28,43,21,5,4,9,20,13.0
42001,1610612742,DAL,Dallas Mavericks,0040100225,2002-05-13,DAL @ SAC,L,239,101,40,84,0.476,6,18,0.333,15,20,0.75,10,30,40,23,5,3,11,25,-13.0
42001,1610612738,BOS,Boston Celtics,0040100214,2002-05-12,BOS vs. DET,W,239,90,31,71,0.437,6,19,0.316,22,27,0.815,8,35,43,21,9,6,15,21,11.0
42001,1610612751,NJN,New Jersey Nets,0040100204,2002-05-12,NJN @ CHH,W,240,89,32,89,0.36,5,19,0.263,20,33,0.606,20,31,51,20,6,5,15,24,10.0
42001,1610612747,LAL,Los Angeles Lakers,0040100234,2002-05-12,LAL @ SAS,W,241,87,33,79,0.418,6,16,0.375,15,24,0.625,16,32,48,13,3,4,9,25,2.0
42001,1610612765,DET,Detroit Pistons,0040100214,2002-05-12,DET @ BOS,L,241,79,28,75,0.373,11,31,0.355,12,22,0.545,11,30,41,20,8,6,17,27,-11.0
42001,1610612759,SAS,San Antonio Spurs,0040100234,2002-05-12,SAS vs. LAL,L,240,85,28,70,0.4,2,11,0.182,27,33,0.818,11,27,38,15,5,7,9,24,-2.0
42001,1610612766,CHH,Charlotte Hornets,0040100204,2002-05-12,CHH vs. NJN,L,240,79,27,73,0.37,4,21,0.19,21,33,0.636,7,33,40,19,12,13,13,27,-10.0
42001,1610612758,SAC,Sacramento Kings,0040100224,2002-05-11,SAC @ DAL,W,265,115,40,84,0.476,4,15,0.267,31,40,0.775,15,39,54,19,11,6,18,24,1.0
42001,1610612742,DAL,Dallas Mavericks,0040100224,2002-05-11,DAL vs. SAC,L,266,113,40,93,0.43,9,23,0.391,24,26,0.923,14,28,42,22,9,4,16,26,-1.0
42001,1610612747,LAL,Los Angeles Lakers,0040100233,2002-05-10,LAL @ SAS,W,240,99,41,84,0.488,3,12,0.25,14,21,0.667,13,35,48,16,2,3,7,23,10.0
42001,1610612765,DET,Detroit Pistons,0040100213,2002-05-10,DET @ BOS,L,240,64,24,69,0.348,2,20,0.1,14,21,0.667,8,34,42,13,9,2,19,17,-2.0
42001,1610612738,BOS,Boston Celtics,0040100213,2002-05-10,BOS vs. DET,W,240,66,27,78,0.346,2,19,0.105,10,12,0.833,10,32,42,13,11,4,16,22,2.0
42001,1610612759,SAS,San Antonio Spurs,0040100233,2002-05-10,SAS vs. LAL,L,240,89,32,79,0.405,4,17,0.235,21,27,0.778,12,22,34,14,4,7,8,25,-10.0
42001,1610612766,CHH,Charlotte Hornets,0040100203,2002-05-09,CHH vs. NJN,W,239,115,41,75,0.547,4,10,0.4,29,37,0.784,13,32,45,25,11,8,15,26,18.0
42001,1610612742,DAL,Dallas Mavericks,0040100223,2002-05-09,DAL vs. SAC,L,241,119,43,94,0.457,8,25,0.32,25,29,0.862,14,24,38,24,6,2,11,26,-6.0
42001,1610612758,SAC,Sacramento Kings,0040100223,2002-05-09,SAC @ DAL,W,241,125,45,85,0.529,7,16,0.438,28,33,0.848,14,33,47,25,6,6,14,24,6.0
42001,1610612751,NJN,New Jersey Nets,0040100203,2002-05-09,NJN @ CHH,L,242,97,34,81,0.42,3,16,0.188,26,34,0.765,14,22,36,21,11,3,15,27,-18.0
42001,1610612765,DET,Detroit Pistons,0040100212,2002-05-08,DET vs. BOS,L,240,77,27,82,0.329,12,29,0.414,11,18,0.611,8,27,35,18,5,5,6,20,-8.0
42001,1610612738,BOS,Boston Celtics,0040100212,2002-05-08,BOS @ DET,W,241,85,33,75,0.44,6,18,0.333,13,16,0.813,10,43,53,16,3,4,13,16,8.0
42001,1610612766,CHH,Charlotte Hornets,0040100202,2002-05-07,CHH @ NJN,L,240,88,34,82,0.415,5,13,0.385,15,26,0.577,17,27,44,14,5,9,14,27,-14.0
42001,1610612747,LAL,Los Angeles Lakers,0040100232,2002-05-07,LAL vs. SAS,L,239,85,34,75,0.453,7,14,0.5,10,16,0.625,7,29,36,18,10,3,16,24,-3.0
42001,1610612751,NJN,New Jersey Nets,0040100202,2002-05-07,NJN vs. CHH,W,239,102,41,91,0.451,4,11,0.364,16,20,0.8,14,28,42,27,5,9,10,27,14.0
42001,1610612759,SAS,San Antonio Spurs,0040100232,2002-05-07,SAS @ LAL,W,240,88,34,74,0.459,5,14,0.357,15,22,0.682,13,28,41,24,7,5,16,15,3.0
42001,1610612742,DAL,Dallas Mavericks,0040100222,2002-05-06,DAL @ SAC,W,239,110,42,87,0.483,7,19,0.368,19,24,0.792,11,37,48,17,5,7,15,23,8.0
42001,1610612758,SAC,Sacramento Kings,0040100222,2002-05-06,SAC vs. DAL,L,239,102,38,93,0.409,7,21,0.333,19,25,0.76,15,32,47,26,6,4,13,22,-8.0
42001,1610612759,SAS,San Antonio Spurs,0040100231,2002-05-05,SAS @ LAL,L,240,80,28,88,0.318,6,18,0.333,18,24,0.75,14,34,48,16,10,5,11,20,-6.0
42001,1610612738,BOS,Boston Celtics,0040100211,2002-05-05,BOS @ DET,L,240,84,30,80,0.375,6,19,0.316,18,21,0.857,14,28,42,11,12,1,12,16,-12.0
42001,1610612766,CHH,Charlotte Hornets,0040100201,2002-05-05,CHH @ NJN,L,241,93,36,92,0.391,5,12,0.417,16,19,0.842,16,25,41,21,13,9,15,28,-6.0
42001,1610612747,LAL,Los Angeles Lakers,0040100231,2002-05-05,LAL vs. SAS,W,242,86,32,82,0.39,5,21,0.238,17,25,0.68,14,40,54,16,6,9,12,24,6.0
42001,1610612765,DET,Detroit Pistons,0040100211,2002-05-05,DET vs. BOS,W,241,96,37,73,0.507,12,25,0.48,10,12,0.833,7,29,36,24,7,10,15,20,12.0
42001,1610612751,NJN,New Jersey Nets,0040100201,2002-05-05,NJN vs. CHH,W,239,99,36,70,0.514,2,6,0.333,25,29,0.862,9,30,39,23,6,10,18,20,6.0
42001,1610612742,DAL,Dallas Mavericks,0040100221,2002-05-04,DAL @ SAC,L,241,91,35,90,0.389,6,23,0.261,15,22,0.682,13,30,43,13,4,5,14,25,-17.0
42001,1610612758,SAC,Sacramento Kings,0040100221,2002-05-04,SAC vs. DAL,W,241,108,43,93,0.462,4,18,0.222,18,25,0.72,17,36,53,27,9,5,13,22,17.0
42001,1610612738,BOS,Boston Celtics,0040100125,2002-05-03,BOS vs. PHI,W,240,120,46,85,0.541,19,29,0.655,9,11,0.818,13,22,35,25,7,6,4,22,33.0
42001,1610612760,SEA,Seattle SuperSonics,0040100155,2002-05-03,SEA @ SAS,L,240,78,29,85,0.341,8,22,0.364,12,17,0.706,13,26,39,14,3,4,6,20,-23.0
42001,1610612755,PHI,Philadelphia 76ers,0040100125,2002-05-03,PHI @ BOS,L,240,87,28,71,0.394,6,14,0.429,25,30,0.833,14,26,40,17,2,3,11,14,-33.0
42001,1610612759,SAS,San Antonio Spurs,0040100155,2002-05-03,SAS vs. SEA,W,239,101,39,85,0.459,5,15,0.333,18,19,0.947,15,38,53,18,5,8,7,20,23.0
42001,1610612765,DET,Detroit Pistons,0040100115,2002-05-02,DET vs. TOR,W,240,85,31,70,0.443,4,15,0.267,19,32,0.594,10,26,36,22,9,4,12,20,3.0
42001,1610612761,TOR,Toronto Raptors,0040100115,2002-05-02,TOR @ DET,L,239,82,30,72,0.417,7,12,0.583,15,21,0.714,9,31,40,18,4,4,17,26,-3.0
42001,1610612754,IND,Indiana Pacers,0040100105,2002-05-02,IND @ NJN,L,289,109,42,87,0.483,7,19,0.368,18,21,0.857,9,37,46,22,6,2,21,36,-11.0
42001,1610612751,NJN,New Jersey Nets,0040100105,2002-05-02,NJN vs. IND,W,291,120,45,102,0.441,5,15,0.333,25,34,0.735,18,33,51,18,9,5,11,22,11.0
42001,1610612738,BOS,Boston Celtics,0040100124,2002-05-01,BOS @ PHI,L,241,81,31,78,0.397,9,29,0.31,10,14,0.714,10,27,37,15,9,2,15,23,-2.0
42001,1610612760,SEA,Seattle SuperSonics,0040100154,2002-05-01,SEA vs. SAS,W,240,91,34,68,0.5,8,14,0.571,15,24,0.625,3,40,43,24,4,10,12,29,12.0
42001,1610612759,SAS,San Antonio Spurs,0040100154,2002-05-01,SAS @ SEA,L,241,79,27,82,0.329,4,16,0.25,21,32,0.656,18,30,48,12,7,7,11,23,-12.0
42001,1610612755,PHI,Philadelphia 76ers,0040100124,2002-05-01,PHI vs. BOS,W,241,83,31,67,0.463,2,12,0.167,19,30,0.633,11,32,43,20,9,3,17,19,2.0
42001,1610612753,ORL,Orlando Magic,0040100134,2002-04-30,ORL vs. CHH,L,240,85,31,80,0.388,4,21,0.19,19,28,0.679,14,28,42,18,6,5,12,24,-17.0
42001,1610612751,NJN,New Jersey Nets,0040100104,2002-04-30,NJN @ IND,L,240,74,30,76,0.395,3,9,0.333,11,17,0.647,7,23,30,17,8,5,19,25,-23.0
42001,1610612754,IND,Indiana Pacers,0040100104,2002-04-30,IND vs. NJN,W,238,97,35,65,0.538,5,9,0.556,22,27,0.815,5,37,42,27,13,6,18,23,23.0
42001,1610612766,CHH,Charlotte Hornets,0040100134,2002-04-30,CHH @ ORL,W,241,102,36,77,0.468,5,9,0.556,25,33,0.758,15,36,51,20,10,5,13,25,17.0
42001,1610612758,SAC,Sacramento Kings,0040100144,2002-04-29,SAC @ UTA,W,240,91,33,72,0.458,7,15,0.467,18,24,0.75,11,25,36,16,12,5,17,17,5.0
42001,1610612762,UTA,Utah Jazz,0040100144,2002-04-29,UTA vs. SAC,L,240,86,35,89,0.393,4,12,0.333,12,16,0.75,24,25,49,23,10,7,19,18,-5.0
42001,1610612765,DET,Detroit Pistons,0040100114,2002-04-29,DET @ TOR,L,240,83,28,73,0.384,9,20,0.45,18,23,0.783,11,25,36,16,6,4,14,24,-6.0
42001,1610612761,TOR,Toronto Raptors,0040100114,2002-04-29,TOR vs. DET,W,239,89,35,82,0.427,3,11,0.273,16,22,0.727,13,30,43,22,6,6,13,22,6.0
42001,1610612750,MIN,Minnesota Timberwolves,0040100173,2002-04-28,MIN vs. DAL,L,239,102,32,74,0.432,8,17,0.471,30,44,0.682,11,33,44,16,9,0,16,30,-13.0
42001,1610612747,LAL,Los Angeles Lakers,0040100163,2002-04-28,LAL @ POR,W,241,92,32,70,0.457,8,20,0.4,20,31,0.645,6,31,37,23,12,6,16,24,1.0
42001,1610612755,PHI,Philadelphia 76ers,0040100123,2002-04-28,PHI vs. BOS,W,239,108,33,74,0.446,6,11,0.545,36,44,0.818,11,25,36,20,13,4,9,20,5.0
42001,1610612742,DAL,Dallas Mavericks,0040100173,2002-04-28,DAL @ MIN,W,239,115,35,78,0.449,13,24,0.542,32,35,0.914,9,31,40,18,8,2,13,30,13.0
42001,1610612757,POR,Portland Trail Blazers,0040100163,2002-04-28,POR vs. LAL,L,240,91,32,84,0.381,6,17,0.353,21,26,0.808,17,36,53,23,11,3,19,25,-1.0
42001,1610612738,BOS,Boston Celtics,0040100123,2002-04-28,BOS @ PHI,L,239,103,36,73,0.493,15,30,0.5,16,18,0.889,8,30,38,26,7,6,18,29,-5.0
42001,1610612753,ORL,Orlando Magic,0040100133,2002-04-27,ORL vs. CHH,L,264,100,33,82,0.402,7,23,0.304,27,36,0.75,7,31,38,21,3,2,12,28,-10.0
42001,1610612760,SEA,Seattle SuperSonics,0040100153,2002-04-27,SEA vs. SAS,L,241,75,31,86,0.36,3,10,0.3,10,15,0.667,14,27,41,21,4,3,9,21,-27.0
42001,1610612766,CHH,Charlotte Hornets,0040100133,2002-04-27,CHH @ ORL,W,264,110,39,89,0.438,4,10,0.4,28,36,0.778,16,36,52,20,8,4,11,29,10.0
42001,1610612762,UTA,Utah Jazz,0040100143,2002-04-27,UTA vs. SAC,L,239,87,31,74,0.419,6,19,0.316,19,26,0.731,5,24,29,20,11,8,11,31,-3.0
42001,1610612758,SAC,Sacramento Kings,0040100143,2002-04-27,SAC @ UTA,W,241,90,26,73,0.356,5,16,0.313,33,38,0.868,17,38,55,10,6,5,20,24,3.0
42001,1610612759,SAS,San Antonio Spurs,0040100153,2002-04-27,SAS @ SEA,W,240,102,40,75,0.533,7,11,0.636,15,21,0.714,6,33,39,19,4,7,8,15,27.0
42001,1610612765,DET,Detroit Pistons,0040100113,2002-04-27,DET @ TOR,L,240,84,29,62,0.468,9,19,0.474,17,21,0.81,10,22,32,17,7,6,22,22,-10.0
42001,1610612761,TOR,Toronto Raptors,0040100113,2002-04-27,TOR vs. DET,W,240,94,37,75,0.493,1,8,0.125,19,20,0.95,12,20,32,25,14,5,14,20,10.0
42001,1610612754,IND,Indiana Pacers,0040100103,2002-04-26,IND vs. NJN,L,240,84,34,83,0.41,4,11,0.364,12,21,0.571,10,35,45,25,6,4,12,19,-1.0
42001,1610612751,NJN,New Jersey Nets,0040100103,2002-04-26,NJN @ IND,W,240,85,35,81,0.432,3,13,0.231,12,20,0.6,7,39,46,23,9,8,14,19,1.0
42001,1610612757,POR,Portland Trail Blazers,0040100162,2002-04-25,POR @ LAL,L,239,96,32,80,0.4,7,18,0.389,25,30,0.833,7,28,35,20,10,3,11,31,-7.0
42001,1610612747,LAL,Los Angeles Lakers,0040100162,2002-04-25,LAL vs. POR,W,240,103,34,78,0.436,5,19,0.263,30,36,0.833,12,36,48,17,8,6,14,26,7.0
42001,1610612738,BOS,Boston Celtics,0040100122,2002-04-25,BOS vs. PHI,W,240,93,33,72,0.458,7,19,0.368,20,23,0.87,6,37,43,22,7,4,15,17,8.0
42001,1610612755,PHI,Philadelphia 76ers,0040100122,2002-04-25,PHI @ BOS,L,240,85,33,85,0.388,4,15,0.267,15,20,0.75,15,28,43,21,10,6,12,23,-8.0
42001,1610612761,TOR,Toronto Raptors,0040100112,2002-04-24,TOR @ DET,L,239,91,38,80,0.475,4,10,0.4,11,16,0.688,14,36,50,24,6,6,13,24,-5.0
42001,1610612742,DAL,Dallas Mavericks,0040100172,2002-04-24,DAL vs. MIN,W,241,122,46,94,0.489,11,22,0.5,19,23,0.826,12,33,45,23,6,4,6,30,12.0
42001,1610612765,DET,Detroit Pistons,0040100112,2002-04-24,DET vs. TOR,W,239,96,30,74,0.405,9,21,0.429,27,33,0.818,11,22,33,19,6,7,8,17,5.0
42001,1610612750,MIN,Minnesota Timberwolves,0040100172,2002-04-24,MIN @ DAL,L,241,110,40,79,0.506,3,8,0.375,27,37,0.73,12,34,46,14,3,6,12,25,-12.0
42001,1610612762,UTA,Utah Jazz,0040100142,2002-04-23,UTA @ SAC,W,240,93,33,72,0.458,3,6,0.5,24,39,0.615,15,35,50,25,6,11,17,29,7.0
42001,1610612758,SAC,Sacramento Kings,0040100142,2002-04-23,SAC vs. UTA,L,241,86,30,87,0.345,3,22,0.136,23,27,0.852,15,26,41,14,9,4,15,34,-7.0
42001,1610612766,CHH,Charlotte Hornets,0040100132,2002-04-23,CHH vs. ORL,L,265,103,34,80,0.425,3,10,0.3,32,42,0.762,12,34,46,22,9,6,13,28,-8.0
42001,1610612753,ORL,Orlando Magic,0040100132,2002-04-23,ORL @ CHH,W,266,111,39,85,0.459,5,16,0.313,28,36,0.778,12,34,46,20,6,4,12,30,8.0
42001,1610612760,SEA,Seattle SuperSonics,0040100152,2002-04-22,SEA @ SAS,W,241,98,39,84,0.464,3,7,0.429,17,25,0.68,19,30,49,14,5,3,12,27,8.0
42001,1610612754,IND,Indiana Pacers,0040100102,2002-04-22,IND @ NJN,L,240,79,28,68,0.412,4,11,0.364,19,24,0.792,9,28,37,16,7,6,18,28,-16.0
42001,1610612751,NJN,New Jersey Nets,0040100102,2002-04-22,NJN vs. IND,W,240,95,33,77,0.429,3,12,0.25,26,30,0.867,10,31,41,21,8,6,13,24,16.0
42001,1610612759,SAS,San Antonio Spurs,0040100152,2002-04-22,SAS vs. SEA,L,240,90,27,65,0.415,5,17,0.294,31,42,0.738,7,28,35,11,6,8,9,21,-8.0
42001,1610612757,POR,Portland Trail Blazers,0040100161,2002-04-21,POR @ LAL,L,239,87,30,82,0.366,7,19,0.368,20,27,0.741,12,32,44,19,4,3,12,25,-8.0
42001,1610612742,DAL,Dallas Mavericks,0040100171,2002-04-21,DAL vs. MIN,W,239,101,37,84,0.44,7,23,0.304,20,23,0.87,4,35,39,17,7,10,8,21,7.0
42001,1610612765,DET,Detroit Pistons,0040100111,2002-04-21,DET vs. TOR,W,241,85,31,77,0.403,4,19,0.211,19,21,0.905,10,36,46,17,12,5,14,23,22.0
42001,1610612738,BOS,Boston Celtics,0040100121,2002-04-21,BOS vs. PHI,W,239,92,34,78,0.436,8,18,0.444,16,20,0.8,7,32,39,20,13,5,15,25,10.0
42001,1610612750,MIN,Minnesota Timberwolves,0040100171,2002-04-21,MIN @ DAL,L,240,94,36,90,0.4,4,13,0.308,18,23,0.783,20,38,58,18,5,2,17,26,-7.0
42001,1610612761,TOR,Toronto Raptors,0040100111,2002-04-21,TOR @ DET,L,240,63,23,77,0.299,2,12,0.167,15,24,0.625,14,33,47,16,10,5,19,25,-22.0
42001,1610612755,PHI,Philadelphia 76ers,0040100121,2002-04-21,PHI @ BOS,L,240,82,27,71,0.38,2,13,0.154,26,36,0.722,12,32,44,19,11,4,18,17,-10.0
42001,1610612747,LAL,Los Angeles Lakers,0040100161,2002-04-21,LAL vs. POR,W,240,95,32,75,0.427,8,20,0.4,23,32,0.719,10,31,41,20,8,7,9,23,8.0
42001,1610612766,CHH,Charlotte Hornets,0040100131,2002-04-20,CHH vs. ORL,W,240,80,29,83,0.349,5,10,0.5,17,23,0.739,20,31,51,18,6,9,13,21,1.0
42001,1610612759,SAS,San Antonio Spurs,0040100151,2002-04-20,SAS vs. SEA,W,240,110,43,73,0.589,9,15,0.6,15,20,0.75,8,28,36,28,7,9,10,18,21.0
42001,1610612753,ORL,Orlando Magic,0040100131,2002-04-20,ORL @ CHH,L,240,79,30,67,0.448,1,6,0.167,18,24,0.75,3,29,32,19,7,4,10,21,-1.0
42001,1610612751,NJN,New Jersey Nets,0040100101,2002-04-20,NJN vs. IND,L,240,83,35,79,0.443,2,11,0.182,11,17,0.647,12,27,39,12,7,8,17,22,-6.0
42001,1610612758,SAC,Sacramento Kings,0040100141,2002-04-20,SAC vs. UTA,W,240,89,29,63,0.46,6,18,0.333,25,31,0.806,7,31,38,20,4,6,17,21,3.0
42001,1610612754,IND,Indiana Pacers,0040100101,2002-04-20,IND @ NJN,W,239,89,35,77,0.455,4,9,0.444,15,20,0.75,9,32,41,16,9,2,16,19,6.0
42001,1610612762,UTA,Utah Jazz,0040100141,2002-04-20,UTA @ SAC,L,241,86,33,83,0.398,1,9,0.111,19,27,0.704,17,28,45,24,9,2,14,26,-3.0
42001,1610612760,SEA,Seattle SuperSonics,0040100151,2002-04-20,SEA @ SAS,L,240,89,38,75,0.507,2,8,0.25,11,14,0.786,8,21,29,14,4,4,12,20,-21.0
