LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22016,1610612744,Golden State,Warriors,West,42-10,1,Pacific,14-2,1,67,15,0.817,67-15,36-5,31-10,9-1,9-1,7-3,0-3,3-4,48-6,10,W 10,8,W 8,14,3,1,W 1,5,W 5,1,W 1,0.0,0.0,1,50-6,15-8,2-1,62-3,5-9,0-3,67-9,41-13,32-10,61-7,37-2,39-7,116.0,104.0,12.0,25-5,9-1,8-2,8-2,42-10,15-3,14-2,13-5,12-2,9-3,12-4,5-1,2-1,14-1,13-3,47-9,Golden State Warriors,3956.0,113.2,114.8,101.1,103.4,12.1,11.4,0.705,2.06,21.2,0.272,0.709,0.504,0.146,0.563,0.597,102.2,100.37,83.65,8279,0.579,1,1,1,18,1,2,1,1,1,1,17,27,10,20,1,1,4,1
0,22016,1610612738,Boston,Celtics,East,36-16,1,Atlantic,11-5,1,53,29,0.646,53-29,30-11,23-18,7-3,8-2,5-5,2-1,7-6,17-11,7,W 7,5,W 5,7,3,2,W 2,1,W 1,3,W 3,0.0,0.0,1,37-9,15-19,1-1,42-5,9-24,2-0,46-18,31-28,21-18,40-2,26-3,20-15,108.0,105.0,3.0,36-16,11-5,11-7,14-4,17-13,5-5,6-4,6-4,10-4,8-4,11-5,4-2,2-1,8-7,10-6,37-20,Boston Celtics,3951.0,108.6,110.6,105.5,108.0,3.1,2.6,0.653,1.9,18.8,0.259,0.705,0.485,0.136,0.525,0.567,99.3,97.21,81.01,8005,0.514,4,4,4,25,7,14,8,2,3,2,23,29,27,7,9,6,13,7
0,22016,1610612759,San Antonio,Spurs,West,36-16,2,Southwest,11-5,1,61,21,0.744,61-21,31-10,30-11,5-5,6-4,6-4,4-1,8-5,30-8,9,W 9,13,W 13,9,3,-2,L 2,-2,L 2,-3,L 3,6.0,0.0,1,37-8,22-12,2-1,49-5,9-16,3-0,52-7,23-15,28-13,51-6,36-11,38-6,105.0,98.0,7.0,25-5,9-1,8-2,8-2,36-16,13-5,12-6,11-5,10-5,8-2,13-4,3-4,4-0,11-4,12-2,43-13,San Antonio Spurs,3961.0,108.8,110.3,100.9,102.9,7.9,7.4,0.606,1.77,18.1,0.282,0.73,0.511,0.141,0.524,0.564,96.4,94.86,79.05,7832,0.551,2,2,2,13,9,1,2,9,5,6,14,10,6,14,10,9,27,2
0,22016,1610612739,Cleveland,Cavaliers,East,35-17,2,Central,8-8,1,51,31,0.622,51-31,31-10,20-21,4-6,6-4,3-7,3-4,3-4,25-15,9,W 9,3,W 3,6,4,-2,L 2,-2,L 2,-4,L 4,2.0,0.0,1,44-9,7-22,0-0,44-5,5-26,2-0,48-14,33-28,25-17,42-8,34-9,23-6,110.0,107.0,3.0,35-17,16-2,8-8,11-7,16-14,6-4,6-4,4-6,7-8,9-2,7-10,3-4,3-0,10-3,12-4,39-16,Cleveland Cavaliers,3976.0,110.9,112.8,108.0,109.7,2.9,3.1,0.567,1.66,17.1,0.264,0.722,0.499,0.14,0.547,0.58,98.4,96.74,80.61,8019,0.51,5,5,5,4,3,21,7,20,16,15,21,14,18,11,2,3,16,9
0,22016,1610612761,Toronto,Raptors,East,34-18,3,Atlantic,14-2,2,51,31,0.622,51-31,28-13,23-18,8-2,7-3,7-3,3-1,8-7,26-8,4,W 4,7,W 7,6,5,3,W 3,3,W 3,4,W 4,2.0,2.0,1,33-11,17-20,1-0,39-8,12-22,0-1,42-16,26-27,19-16,41-10,31-10,34-15,107.0,103.0,4.0,34-18,14-2,10-8,10-8,17-13,8-2,3-7,6-4,8-9,6-5,10-6,5-1,2-1,10-5,10-4,33-24,Toronto Raptors,3956.0,109.8,111.4,104.9,107.1,4.9,4.3,0.472,1.46,14.5,0.291,0.717,0.505,0.132,0.517,0.561,97.1,95.41,79.51,7867,0.516,5,5,5,18,6,11,6,30,25,29,8,20,9,5,12,11,25,5
0,22016,1610612745,Houston,Rockets,West,36-16,3,Southwest,10-6,2,55,27,0.671,55-27,30-11,25-16,5-5,7-3,5-5,3-0,8-3,30-11,6,W 6,5,W 5,10,3,1,W 1,-1,L 1,1,W 1,12.0,6.0,1,43-7,9-19,3-1,50-8,5-18,0-1,53-24,37-27,20-20,41-2,33-7,24-12,115.0,110.0,6.0,19-11,8-2,5-5,6-4,36-16,13-5,13-5,10-6,10-7,6-3,9-6,4-2,2-1,9-6,15-2,40-18,Houston Rockets,3956.0,111.8,114.1,106.4,108.4,5.4,5.7,0.626,1.67,18.1,0.281,0.717,0.499,0.15,0.545,0.583,102.5,100.55,83.79,8289,0.516,3,3,3,18,2,18,3,4,13,5,15,21,17,22,3,2,3,6
0,22016,1610612746,LA,Clippers,West,31-21,4,Pacific,10-6,2,51,31,0.622,51-31,29-12,22-19,8-2,8-2,5-5,1-1,3-6,33-14,6,W 6,7,W 7,7,6,5,W 5,2,W 2,7,W 7,16.0,16.0,1,44-12,6-18,1-1,45-8,4-22,2-1,45-17,25-25,24-13,47-7,31-10,31-12,109.0,104.0,4.0,20-10,6-4,5-5,9-1,31-21,10-8,10-6,11-7,8-4,6-5,10-8,5-0,3-0,11-5,8-9,35-21,LA Clippers,3951.0,110.3,111.8,105.8,107.5,4.5,4.4,0.57,1.74,17.2,0.256,0.733,0.501,0.133,0.537,0.574,98.2,96.77,80.64,7968,0.527,5,5,5,25,5,12,4,19,8,13,25,6,13,6,4,4,15,4
0,22016,1610612764,Washington,Wizards,East,32-20,4,Southeast,8-8,1,49,33,0.598,49-33,30-11,19-22,5-5,6-4,4-6,4-3,9-6,18-12,17,W 17,5,W 5,7,3,-1,L 1,-1,L 1,-1,L 1,4.0,0.0,1,30-10,16-21,3-2,36-5,9-27,4-1,46-24,33-30,21-19,37-7,24-13,25-14,109.0,107.0,2.0,32-20,12-6,12-6,8-8,17-13,6-4,8-2,3-7,12-4,7-3,11-7,3-3,0-2,6-9,10-5,34-21,Washington Wizards,3971.0,108.5,110.4,106.9,108.8,1.6,1.7,0.577,1.68,17.6,0.286,0.716,0.501,0.143,0.528,0.564,99.7,97.94,81.62,8109,0.511,9,9,9,7,8,20,9,16,12,8,10,23,14,17,6,8,10,8
0,22016,1610612737,Atlanta,Hawks,East,30-22,5,Southeast,6-10,2,43,39,0.524,43-39,23-18,20-21,6-4,6-4,3-7,5-0,7-8,17-21,4,W 4,5,W 5,7,7,4,W 4,-1,L 1,-1,L 1,10.0,6.0,1,30-5,13-33,0-1,34-7,8-31,1-1,37-11,18-33,20-20,36-4,29-14,20-14,103.0,104.0,-1.0,30-22,13-5,11-7,6-10,13-17,4-6,2-8,7-3,11-4,5-6,6-10,4-3,3-0,7-9,7-7,32-24,Atlanta Hawks,3976.0,102.3,104.5,103.1,105.2,-0.8,-0.7,0.621,1.5,17.4,0.282,0.717,0.502,0.16,0.504,0.541,99.8,97.76,81.46,8091,0.506,11,11,11,4,27,4,19,6,23,11,13,19,12,28,19,20,11,10
0,22016,1610612762,Utah,Jazz,West,31-21,5,Northwest,8-8,1,51,31,0.622,51-31,29-12,22-19,7-3,9-1,3-7,2-1,4-4,23-10,9,W 9,-4,L 4,6,4,9,W 9,1,W 1,2,W 2,16.0,0.0,1,38-6,13-25,0-0,39-8,9-22,3-1,40-10,17-23,15-22,43-6,39-12,22-9,101.0,97.0,4.0,20-10,6-4,6-4,8-2,31-21,8-8,12-6,11-7,9-6,7-4,10-6,4-2,1-2,10-6,10-5,35-22,Utah Jazz,3951.0,107.4,109.0,102.7,104.7,4.7,4.3,0.544,1.48,16.2,0.27,0.743,0.514,0.148,0.526,0.563,93.6,92.09,76.75,7579,0.534,5,5,5,25,12,3,5,23,24,23,18,4,5,21,8,10,30,3
0,22016,1610612760,Oklahoma City,Thunder,West,29-23,6,Northwest,10-6,2,47,35,0.573,47-35,28-13,19-22,6-4,5-5,7-3,4-1,12-7,23-21,5,W 5,-7,L 7,6,4,-1,L 1,2,W 2,-1,L 1,20.0,4.0,1,34-8,9-25,4-2,33-4,13-31,1-0,42-18,24-32,19-21,38-2,40-22,16-13,107.0,106.0,1.0,18-12,9-1,4-6,5-5,29-23,10-6,8-10,11-7,7-8,7-4,8-7,4-3,3-0,9-8,9-5,32-25,Oklahoma City Thunder,3961.0,105.0,107.9,105.1,107.1,-0.2,0.8,0.532,1.4,15.5,0.323,0.742,0.528,0.152,0.5,0.54,100.5,98.18,81.82,8099,0.499,10,10,10,13,15,10,11,27,27,28,1,5,2,25,24,21,9,19
0,22016,1610612749,Milwaukee,Bucks,East,27-25,6,Central,10-6,2,42,40,0.512,42-40,23-18,19-22,5-5,8-2,6-4,1-3,8-2,21-22,6,W 6,-7,L 7,6,5,1,W 1,-1,L 1,-1,L 1,11.0,9.0,1,30-6,9-31,3-3,34-5,8-34,0-1,34-17,18-36,17-20,35-10,22-10,23-20,104.0,104.0,0.0,27-25,10-8,10-6,7-11,15-15,4-6,7-3,4-6,5-10,5-6,14-4,2-4,1-2,7-6,8-8,25-30,Milwaukee Bucks,3956.0,106.9,108.5,106.4,108.7,0.5,-0.2,0.624,1.73,18.5,0.26,0.706,0.487,0.146,0.527,0.565,96.7,94.99,79.16,7828,0.504,13,13,13,18,13,19,16,5,9,3,22,28,26,19,7,7,26,14
0,22016,1610612754,Indiana,Pacers,East,26-26,7,Central,8-8,3,42,40,0.512,42-40,29-12,13-28,6-4,8-2,2-8,4-2,4-2,23-19,5,W 5,-8,L 8,7,6,3,W 3,2,W 2,5,W 5,11.0,9.0,1,30-10,9-28,3-2,37-7,3-33,2-0,35-23,20-35,19-21,37-9,23-9,27-14,105.0,105.0,0.0,26-26,8-10,8-8,10-8,16-14,5-5,6-4,5-5,9-4,6-7,6-10,5-1,1-2,8-8,7-8,29-28,Indiana Pacers,3971.0,106.2,107.9,106.3,108.1,-0.1,-0.2,0.572,1.63,17.2,0.255,0.713,0.488,0.141,0.516,0.558,98.1,96.59,80.49,7989,0.505,13,13,13,7,16,15,17,18,18,14,26,24,25,15,13,13,18,12
0,22016,1610612763,Memphis,Grizzlies,West,28-24,7,Southwest,8-8,3,43,39,0.524,43-39,24-17,19-22,3-7,5-5,2-8,5-2,7-5,17-20,6,W 6,6,W 6,6,5,-2,L 2,-6,L 6,-2,L 2,24.0,18.0,1,30-10,10-29,3-0,33-6,7-33,3-0,31-17,11-30,19-23,34-6,26-15,26-23,100.0,100.0,0.0,15-15,5-5,5-5,5-5,28-24,11-7,9-9,8-8,7-7,7-4,6-9,1-5,2-1,9-7,11-6,34-24,Memphis Grizzlies,3981.0,104.7,107.0,104.5,106.5,0.1,0.5,0.584,1.65,16.5,0.295,0.731,0.507,0.137,0.491,0.535,94.7,92.84,77.37,7702,0.501,11,11,11,2,19,7,12,12,17,20,7,9,7,9,28,26,29,17
0,22016,1610612757,Portland,Trail Blazers,West,28-24,8,Northwest,11-5,3,41,41,0.5,41-41,25-16,16-25,7-3,8-2,6-4,4-5,7-11,18-16,8,W 8,-8,L 8,6,6,-1,L 1,-2,L 2,-1,L 1,26.0,10.0,1,30-15,11-24,0-2,31-9,9-30,1-2,37-26,25-36,16-24,32-10,21-16,22-10,108.0,108.0,-1.0,13-17,5-5,3-7,5-5,28-24,11-5,9-9,8-10,8-7,2-7,13-3,4-3,2-1,8-9,4-11,23-33,Portland Trail Blazers,3986.0,107.8,109.4,107.8,110.0,0.0,-0.6,0.534,1.54,16.0,0.269,0.72,0.496,0.139,0.52,0.559,99.1,97.38,81.15,8088,0.493,15,15,15,1,11,22,18,25,21,25,19,15,20,10,11,12,12,20
0,22016,1610612741,Chicago,Bulls,East,28-24,8,Central,9-7,4,41,41,0.5,41-41,25-16,16-25,7-3,6-4,4-6,2-2,5-6,17-23,4,W 4,-6,L 6,4,5,4,W 4,-1,L 1,2,W 2,12.0,10.0,1,28-12,11-26,2-3,35-8,5-30,1-3,34-14,15-35,21-20,26-5,33-19,26-15,103.0,102.0,0.0,28-24,10-8,9-7,9-9,13-17,4-6,5-5,4-6,8-7,6-5,6-9,5-2,3-0,7-7,6-11,28-29,Chicago Bulls,3956.0,104.6,106.5,104.5,106.2,0.1,0.3,0.584,1.66,16.8,0.311,0.733,0.519,0.14,0.487,0.53,97.7,96.02,80.02,7919,0.504,15,15,15,18,21,5,14,13,15,17,3,8,4,13,30,28,19,13
