LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22013,1610612754,Indiana,Pacers,East,38-14,1,Central,12-4,1,56,26,0.683,56-26,35-6,21-20,4-6,7-3,3-7,4-0,4-3,29-17,11,W 11,-6,L 6,9,4,1,W 1,1,W 1,2,W 2,0.0,0.0,1,36-5,18-21,2-0,47-3,9-21,0-2,28-2,7-14,18-17,49-6,39-9,25-6,97.0,92.0,4.0,38-14,15-3,12-4,11-7,18-12,6-4,7-3,5-5,10-5,9-3,8-10,4-3,2-0,13-1,10-4,40-12,Indiana Pacers,3956.0,101.5,103.6,96.7,98.9,4.8,4.7,0.56,1.33,15.9,0.296,0.721,0.517,0.162,0.49,0.535,94.9,92.89,77.41,7656,0.545,4,4,4,22,21,1,6,26,26,27,16,6,5,26,19,19,23,3
0,22013,1610612759,San Antonio,Spurs,West,38-14,1,Southwest,12-4,1,62,20,0.756,62-20,32-9,30-11,6-4,9-1,7-3,2-0,7-0,35-12,15,W 15,7,W 7,19,3,-1,L 1,-1,L 1,-2,L 2,0.0,0.0,1,47-3,14-16,1-1,52-1,9-19,1-0,52-10,23-17,29-16,53-3,39-2,22-8,105.0,98.0,8.0,24-6,8-2,7-3,9-1,38-14,11-7,15-3,12-4,8-6,9-3,16-0,4-4,1-0,13-3,11-4,38-15,San Antonio Spurs,3951.0,108.2,109.5,100.1,101.4,8.1,8.1,0.621,1.75,19.0,0.261,0.725,0.503,0.15,0.537,0.571,97.1,95.87,79.89,7887,0.555,1,1,1,25,5,4,1,5,3,1,26,3,15,9,2,3,11,1
0,22013,1610612748,Miami,Heat,East,34-18,2,Southeast,12-4,1,54,28,0.659,54-28,32-9,22-19,4-6,7-3,3-7,2-4,8-7,29-10,6,W 6,5,W 5,10,3,-1,L 1,-3,L 3,-3,L 3,2.0,0.0,1,41-7,12-17,1-4,40-5,11-22,3-1,39-10,12-21,25-14,51-7,19-4,44-13,102.0,97.0,5.0,34-18,9-9,13-5,12-4,20-10,6-4,8-2,6-4,8-6,9-1,10-8,3-6,1-1,12-2,11-4,37-14,Miami Heat,3976.0,109.0,110.0,102.9,105.0,6.1,5.1,0.588,1.52,18.1,0.244,0.686,0.476,0.159,0.554,0.59,93.3,91.9,76.58,7615,0.539,5,5,5,7,3,11,4,13,14,5,29,27,28,22,1,1,27,5
0,22013,1610612760,Oklahoma City,Thunder,West,36-16,2,Northwest,11-5,1,59,23,0.72,59-23,34-7,25-16,6-4,9-1,5-5,3-1,10-4,33-8,13,W 13,8,W 8,10,3,6,W 6,-2,L 2,1,W 1,3.0,0.0,1,44-11,14-11,1-1,48-7,9-16,2-0,50-12,18-19,31-14,48-8,43-8,30-6,106.0,100.0,6.0,23-7,8-2,8-2,7-3,36-16,11-5,12-6,13-5,13-4,6-5,10-4,5-4,1-0,10-3,14-3,43-12,Oklahoma City Thunder,3961.0,108.1,109.4,101.0,103.0,7.1,6.4,0.562,1.43,16.6,0.294,0.722,0.518,0.158,0.52,0.566,97.9,96.33,80.27,7954,0.543,2,2,2,20,7,5,3,25,20,15,17,5,4,20,6,5,9,4
0,22013,1610612746,Los Angeles,Clippers,West,36-16,3,Pacific,12-4,1,57,25,0.695,57-25,34-7,23-18,7-3,8-2,7-3,2-1,4-3,30-9,8,W 8,5,W 5,11,2,2,W 2,-1,L 1,-1,L 1,5.0,0.0,1,38-4,14-20,5-1,52-4,3-19,2-2,52-12,27-21,27-18,48-5,31-7,36-12,108.0,101.0,7.0,21-9,9-1,7-3,5-5,36-16,12-6,12-4,12-6,12-4,7-4,13-2,4-3,1-1,11-4,9-7,37-18,Los Angeles Clippers,3951.0,109.4,111.3,102.1,104.0,7.3,7.3,0.628,1.77,18.3,0.288,0.69,0.496,0.143,0.526,0.567,98.4,96.66,80.55,7954,0.548,3,3,3,25,1,9,2,4,1,3,20,25,21,6,5,4,8,2
0,22013,1610612761,Toronto,Raptors,East,32-20,3,Atlantic,11-5,1,48,34,0.585,48-34,26-15,22-19,7-3,7-3,5-5,1-6,3-8,24-6,6,W 6,4,W 4,5,5,1,W 1,-1,L 1,-1,L 1,8.0,0.0,1,36-8,11-24,1-2,35-2,11-29,2-3,29-17,12-25,14-23,30-10,30-18,30-13,101.0,98.0,3.0,32-20,11-5,13-5,8-10,16-14,6-4,3-7,7-3,11-6,7-5,10-6,6-2,1-0,5-9,8-6,28-24,Toronto Raptors,3991.0,105.8,107.9,102.4,104.6,3.5,3.3,0.581,1.5,16.4,0.312,0.701,0.505,0.151,0.498,0.545,94.4,92.48,77.07,7696,0.512,11,11,11,2,9,10,9,16,16,19,9,19,12,11,15,12,24,13
0,22013,1610612741,Chicago,Bulls,East,35-17,4,Central,11-5,2,48,34,0.585,48-34,27-14,21-20,8-2,8-2,6-4,3-3,6-5,27-19,5,W 5,4,W 4,7,4,4,W 4,-2,L 2,-1,L 1,8.0,8.0,1,35-7,12-25,1-2,41-5,6-28,1-1,23-2,4-12,17-18,36-3,35-18,21-8,94.0,92.0,2.0,35-17,12-6,11-5,12-6,13-17,3-7,6-4,4-6,11-4,9-4,10-6,6-2,1-1,6-7,5-10,27-25,Chicago Bulls,3986.0,99.7,101.7,97.8,99.9,1.9,1.9,0.654,1.52,17.6,0.321,0.713,0.518,0.162,0.471,0.518,92.7,90.84,75.7,7549,0.528,11,11,11,4,28,2,13,2,15,8,3,12,3,27,30,27,29,7
0,22013,1610612745,Houston,Rockets,West,31-21,4,Southwest,11-5,2,54,28,0.659,54-28,33-8,21-20,5-5,9-1,3-7,3-2,7-6,30-9,11,W 11,4,W 4,8,3,4,W 4,-3,L 3,-1,L 1,8.0,8.0,1,44-8,9-20,1-0,44-5,8-20,2-3,50-13,28-23,22-22,49-4,38-15,17-7,108.0,103.0,5.0,23-7,7-3,8-2,8-2,31-21,11-7,9-9,11-5,10-4,8-2,10-4,5-5,1-0,12-5,8-8,36-17,Houston Rockets,3966.0,108.6,109.8,103.1,105.2,5.5,4.6,0.563,1.33,16.1,0.306,0.7,0.513,0.165,0.531,0.571,98.8,97.27,81.06,8040,0.534,5,5,5,15,4,13,7,23,27,23,12,20,7,29,3,2,6,6
0,22013,1610612757,Portland,Trail Blazers,West,31-21,5,Northwest,13-3,2,54,28,0.659,54-28,31-10,23-18,9-1,8-2,5-5,5-2,8-9,24-13,8,W 8,7,W 7,11,4,4,W 4,4,W 4,5,W 5,8.0,5.0,1,36-10,18-17,0-1,40-8,10-19,4-1,47-14,27-24,20-21,36-2,38-12,22-5,107.0,103.0,4.0,23-7,9-1,9-1,5-5,31-21,13-3,10-8,8-10,8-6,7-5,8-9,6-1,0-1,13-2,12-4,36-17,Portland Trail Blazers,3971.0,108.3,110.4,104.7,106.2,3.5,4.2,0.594,1.69,17.2,0.32,0.713,0.517,0.142,0.504,0.548,97.5,95.9,79.91,7930,0.524,5,5,5,10,2,16,8,11,6,11,4,11,6,5,14,11,10,9
0,22013,1610612764,Washington,Wizards,East,33-19,5,Southeast,10-6,2,44,38,0.537,44-38,22-19,22-19,7-3,6-4,5-5,4-8,5-9,19-14,5,W 5,5,W 5,6,4,2,W 2,3,W 3,4,W 4,12.0,10.0,1,32-10,11-27,1-1,34-8,6-27,4-3,31-15,14-26,14-25,35-5,27-12,31-19,101.0,99.0,1.0,33-19,13-5,10-8,10-6,11-19,4-6,5-5,2-8,8-9,8-5,8-8,6-2,0-1,8-8,6-5,25-27,Washington Wizards,4011.0,103.3,104.9,102.4,103.6,0.9,1.3,0.601,1.59,17.6,0.286,0.719,0.498,0.153,0.506,0.538,95.5,94.18,78.48,7872,0.504,14,14,14,1,20,7,15,7,10,7,21,7,18,14,11,15,18,16
