LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22023,1610612760,Oklahoma City,Thunder,West,36-16,1,Northwest,12-4,1,57,25,0.695,57-25,33-8,24-17,7-3,8-2,6-4,3-1,6-3,32-10,9,W 9,4,W 4,6,3,5,W 5,1,W 1,5,W 5,0.0,0.0,1,44-5,13-19,0-1,50-4,7-20,0-1,57-22,45-25,31-17,51-6,26-2,40-15,120.0,113.0,7.0,21-9,6-4,6-4,9-1,36-16,12-4,11-7,13-5,11-6,8-3,11-4,5-3,3-1,9-5,10-3,37-17,Oklahoma City Thunder,3961.0,117.0,118.3,109.1,111.0,7.9,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,102.3,100.85,84.04,8324,0.538,2,2,2,10,3,4,2,23,5,12,28,27,28,5,3,2,5,3
0,22023,1610612738,Boston,Celtics,East,41-11,1,Atlantic,15-2,1,64,18,0.78,64-18,37-4,27-14,7-3,9-1,7-3,2-4,6-7,42-5,20,W 20,8,W 8,11,2,2,W 2,-1,L 1,2,W 2,0.0,0.0,1,56-11,8-7,0-0,59-6,4-12,1-0,64-15,49-18,38-13,56-2,43-6,31-9,121.0,109.0,11.0,41-11,15-2,13-5,13-4,23-7,6-4,7-3,10-0,11-5,9-1,12-4,6-2,3-0,11-4,12-2,43-12,Boston Celtics,3966.0,120.2,122.2,109.0,110.6,11.2,11.7,0.613,2.25,19.3,0.287,0.726,0.515,0.121,0.578,0.609,99.5,97.98,81.65,8090,0.555,1,1,1,7,1,2,1,21,3,13,14,7,5,1,2,1,19,1
0,22023,1610612743,Denver,Nuggets,West,33-19,2,Northwest,10-6,2,57,25,0.695,57-25,33-8,24-17,6-4,8-2,7-3,0-1,6-6,28-10,9,W 9,6,W 6,6,3,4,W 4,1,W 1,1,W 1,0.0,0.0,1,43-8,11-16,3-1,49-8,6-17,2-0,57-17,50-25,27-20,54-5,36-7,26-9,115.0,110.0,5.0,24-6,8-2,8-2,8-2,33-19,10-6,11-7,12-6,10-5,8-3,11-4,5-2,4-0,9-6,10-5,36-19,Denver Nuggets,3941.0,115.6,117.8,110.5,112.3,5.0,5.5,0.669,2.33,20.9,0.3,0.718,0.515,0.13,0.562,0.589,99.1,97.43,81.19,7996,0.533,2,2,2,26,5,8,4,5,2,2,6,15,6,9,8,11,26,4
0,22023,1610612752,New York,Knicks,East,35-17,2,Atlantic,12-5,2,50,32,0.61,50-32,27-14,23-18,6-4,7-3,6-4,1-1,4-3,32-16,7,W 7,5,W 5,9,4,3,W 3,3,W 3,5,W 5,14.0,14.0,1,37-3,11-28,2-1,42-3,6-29,2-0,48-24,31-28,22-26,39-1,44-17,24-14,113.0,108.0,5.0,35-17,12-5,11-7,12-5,15-15,5-5,6-4,4-6,14-2,4-8,9-5,6-2,2-2,9-5,6-8,33-22,New York Knicks,3946.0,114.1,117.3,111.2,112.4,2.9,4.9,0.59,1.84,17.8,0.333,0.729,0.527,0.138,0.54,0.574,97.8,95.96,79.97,7883,0.515,6,6,6,23,7,9,5,29,23,28,1,6,1,18,16,20,30,11
0,22023,1610612750,Minnesota,Timberwolves,West,37-15,3,Northwest,12-4,3,56,26,0.683,56-26,30-11,26-15,6-4,7-3,6-4,1-4,7-6,32-10,7,W 7,5,W 5,7,2,-1,L 1,-1,L 1,-1,L 1,1.0,1.0,1,38-7,17-19,1-0,45-10,7-15,4-1,55-22,36-23,31-20,50-6,38-12,26-8,113.0,107.0,6.0,19-11,6-4,6-4,7-3,37-15,12-4,10-7,15-4,10-7,8-3,9-6,5-3,1-2,13-2,10-3,39-16,Minnesota Timberwolves,3961.0,113.1,114.6,106.2,108.4,6.9,6.3,0.646,1.88,19.3,0.275,0.725,0.508,0.144,0.559,0.594,99.5,97.79,81.49,8081,0.543,4,4,4,10,17,1,3,12,22,14,21,9,8,23,10,8,23,2
0,22023,1610612749,Milwaukee,Bucks,East,34-18,3,Central,10-7,1,49,33,0.598,49-33,31-11,18-22,3-7,6-4,2-8,2-2,4-6,25-16,9,W 9,4,W 4,7,4,2,W 2,-3,L 3,-2,L 2,15.0,0.0,1,38-8,11-23,0-2,42-5,6-27,1-1,49-27,39-33,28-23,38-6,34-8,22-11,119.0,116.0,3.0,34-18,12-6,10-7,12-5,15-15,4-6,5-5,6-4,8-8,7-5,8-6,2-6,2-1,11-5,11-2,35-21,Milwaukee Bucks,3961.0,116.0,117.6,112.8,115.0,3.2,2.6,0.615,2.05,19.0,0.255,0.731,0.499,0.128,0.568,0.601,102.2,100.51,83.76,8295,0.511,8,8,8,10,6,19,11,20,9,16,26,4,16,8,4,6,8,14
0,22023,1610612739,Cleveland,Cavaliers,East,31-21,4,Central,11-5,2,48,34,0.585,48-34,26-15,22-19,4-6,6-4,2-8,3-1,9-5,24-16,9,W 9,6,W 6,9,3,-1,L 1,-3,L 3,-1,L 1,16.0,1.0,1,36-12,9-22,3-0,42-7,6-27,0-0,47-25,34-34,24-25,42-7,33-5,20-17,113.0,110.0,2.0,31-21,9-8,11-5,11-8,17-13,5-5,4-6,8-2,11-2,9-4,7-10,3-4,1-3,9-6,8-5,36-17,Cleveland Cavaliers,3961.0,112.8,114.7,109.9,112.1,2.9,2.5,0.671,2.07,20.2,0.274,0.721,0.501,0.138,0.557,0.586,99.5,97.62,81.35,8053,0.519,11,11,11,10,16,7,12,3,8,4,22,14,15,19,13,13,24,8
0,22023,1610612746,LA,Clippers,West,30-22,4,Pacific,9-7,1,51,31,0.622,51-31,25-16,26-15,6-4,3-7,8-2,0-1,6-4,28-17,8,W 8,-6,L 6,9,6,-3,L 3,1,W 1,-3,L 3,6.0,0.0,1,38-11,11-20,2-0,40-4,11-25,0-2,50-27,40-31,26-22,47-3,34-6,23-10,116.0,112.0,3.0,21-9,6-4,6-4,9-1,30-22,10-9,9-7,11-6,12-3,6-5,10-7,4-4,3-1,5-9,11-2,36-17,LA Clippers,3941.0,116.1,117.9,112.3,114.6,3.9,3.4,0.604,1.95,18.7,0.283,0.705,0.502,0.134,0.561,0.599,99.7,97.93,81.61,8040,0.52,5,5,5,26,4,16,7,24,21,18,17,24,13,15,9,7,20,7
0,22023,1610612753,Orlando,Magic,East,32-20,5,Southeast,9-7,1,47,35,0.573,47-35,29-12,18-23,5-5,7-3,4-6,2-1,6-9,27-20,9,W 9,-5,L 5,9,4,4,W 4,-4,L 4,1,W 1,17.0,0.0,1,37-9,10-25,0-1,40-1,7-33,0-1,45-23,26-33,19-28,36-5,36-14,28-13,110.0,108.0,2.0,32-20,9-8,14-5,9-7,15-15,7-3,2-8,6-4,6-10,9-3,9-5,4-4,2-2,11-3,6-8,30-25,Orlando Magic,3956.0,110.6,112.9,108.6,110.8,2.0,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,99.4,97.37,81.14,8022,0.513,12,12,12,17,22,3,14,22,27,25,7,2,4,26,15,17,27,12
0,22023,1610612742,Dallas,Mavericks,West,31-21,5,Southwest,11-5,1,50,32,0.61,50-32,25-16,25-16,7-3,7-3,7-3,1-0,5-2,31-21,7,W 7,5,W 5,7,3,-1,L 1,-1,L 1,-2,L 2,7.0,0.0,1,32-5,16-26,2-1,39-2,10-30,1-0,50-25,41-32,23-24,37-3,25-9,30-15,118.0,116.0,2.0,19-11,6-4,3-7,10-0,31-21,10-9,10-7,11-5,7-8,8-3,11-4,5-3,3-0,8-6,8-8,32-23,Dallas Mavericks,3941.0,115.2,117.0,112.6,114.9,2.6,2.1,0.596,2.05,18.5,0.257,0.711,0.485,0.124,0.562,0.592,102.4,100.6,83.83,8263,0.506,6,6,6,26,8,18,15,26,10,20,25,21,26,4,7,9,7,16
