LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22007,1610612747,Los Angeles,Lakers,West,37-15,1,Pacific,12-4,1,57,25,0.695,57-25,30-11,27-14,8-2,7-3,6-4,4-0,5-8,37-9,6,W 6,7,W 7,10,3,6,W 6,1,W 1,4,W 4,0.0,0.0,1,44-7,8-16,5-2,47-7,8-17,2-1,54-10,24-20,27-17,49-4,34-8,31-9,109.0,101.0,7.0,20-10,7-3,6-4,7-3,37-15,15-3,12-4,10-8,9-5,13-2,9-6,7-1,0-1,9-6,10-4,35-17,Los Angeles Lakers,3956.0,110.3,111.7,102.8,104.3,7.4,7.3,0.617,1.73,18.1,0.297,0.702,0.507,0.145,0.525,0.57,98.0,96.7,80.58,7974,0.551,3,3,3,18,3,5,3,5,6,4,19,14,8,10,4,4,6,5
0,22007,1610612738,Boston,Celtics,East,41-11,1,Atlantic,14-2,1,66,16,0.805,66-16,35-6,31-10,9-1,8-2,8-2,2-1,7-6,45-3,12,W 12,10,W 10,10,3,6,W 6,2,W 2,4,W 4,0.0,0.0,1,49-8,14-7,3-1,57-7,8-9,1-0,38-7,7-9,29-15,55-8,43-6,36-5,101.0,90.0,10.0,41-11,14-2,15-3,12-6,25-5,8-2,8-2,9-1,10-5,9-4,13-3,8-1,,13-2,13-1,41-9,Boston Celtics,3951.0,107.6,108.8,96.2,98.1,11.5,10.8,0.614,1.47,17.6,0.306,0.707,0.518,0.164,0.522,0.569,93.3,91.88,76.57,7575,0.581,1,1,1,22,11,1,1,7,18,8,12,9,4,29,5,5,19,1
0,22007,1610612740,New Orleans,Hornets,West,34-18,2,Southwest,10-6,1,56,26,0.683,56-26,30-11,26-15,6-4,9-1,6-4,4-0,8-4,37-15,11,W 11,8,W 8,9,3,1,W 1,-3,L 3,-1,L 1,1.0,0.0,1,41-7,12-19,3-0,44-4,8-22,4-0,42-3,14-14,25-18,40-4,32-10,42-9,101.0,96.0,5.0,22-8,8-2,7-3,7-3,34-18,11-7,13-5,10-6,12-2,7-5,11-4,6-4,1-0,10-6,9-5,36-15,New Orleans Hornets,3961.0,109.0,110.0,102.9,104.4,6.2,5.6,0.564,1.83,17.2,0.3,0.717,0.506,0.13,0.512,0.548,92.1,91.04,75.86,7517,0.526,4,4,4,14,6,6,5,20,4,9,18,2,11,2,6,11,26,11
0,22007,1610612765,Detroit,Pistons,East,37-15,2,Central,11-5,1,59,23,0.72,59-23,34-7,25-16,8-2,9-1,5-5,2-0,5-3,37-10,7,W 7,5,W 5,11,3,3,W 3,1,W 1,4,W 4,7.0,0.0,1,48-5,8-18,3-0,50-5,8-17,1-1,34-1,11-11,30-13,49-3,42-7,40-12,97.0,90.0,7.0,37-15,11-7,11-5,15-3,22-8,7-3,7-3,8-2,9-6,9-3,10-5,7-2,,9-5,15-2,39-13,Detroit Pistons,3946.0,108.0,109.8,100.0,101.5,8.0,8.3,0.611,1.92,17.8,0.327,0.7,0.513,0.131,0.495,0.539,89.9,88.54,73.79,7279,0.552,2,2,2,25,7,4,2,9,2,6,5,16,7,4,15,15,30,4
0,22007,1610612753,Orlando,Magic,East,38-14,3,Southeast,12-4,1,52,30,0.634,52-30,25-16,27-14,6-4,6-4,7-3,4-0,6-6,34-12,5,W 5,7,W 7,5,3,1,W 1,2,W 2,3,W 3,14.0,0.0,1,36-13,13-17,3-0,50-7,2-21,0-2,46-12,14-23,20-17,44-6,30-7,22-10,104.0,99.0,5.0,38-14,13-5,13-5,12-4,14-16,6-4,5-5,3-7,7-7,8-5,10-4,5-3,1-0,13-4,8-7,33-21,Orlando Magic,3956.0,109.0,110.4,102.7,104.9,6.3,5.6,0.558,1.45,16.4,0.274,0.709,0.501,0.151,0.537,0.575,95.6,94.02,78.35,7757,0.529,9,9,9,18,4,10,6,23,21,20,25,7,18,13,2,2,11,9
0,22007,1610612759,San Antonio,Spurs,West,33-19,3,Southwest,10-6,2,56,26,0.683,56-26,34-7,22-19,7-3,8-2,5-5,1-1,8-6,31-11,13,W 13,5,W 5,11,4,2,W 2,1,W 1,2,W 2,1.0,0.0,1,36-6,13-18,7-2,47-4,9-22,0-0,27-1,5-10,20-22,41-5,37-6,30-8,95.0,91.0,5.0,23-7,6-4,7-3,10-0,33-19,13-5,10-8,10-6,8-8,10-1,12-6,5-3,2-0,12-3,7-5,34-17,San Antonio Spurs,3946.0,104.7,106.0,99.5,100.7,5.2,5.3,0.585,1.66,17.1,0.268,0.733,0.503,0.14,0.504,0.543,90.8,89.72,74.77,7377,0.533,4,4,4,25,14,3,7,17,9,10,27,1,12,6,10,12,28,8
0,22007,1610612739,Cleveland,Cavaliers,East,28-24,4,Central,7-9,2,45,37,0.549,45-37,27-14,18-23,5-5,6-4,3-7,4-1,10-8,10-17,9,W 9,1,W 1,5,6,-1,L 1,1,W 1,-1,L 1,21.0,14.0,1,26-12,16-23,3-2,24-7,17-30,4-0,20-7,12-25,21-19,29-6,38-19,21-9,96.0,97.0,0.0,28-24,10-8,7-9,11-7,17-13,6-4,7-3,4-6,11-3,8-6,8-7,4-4,0-1,9-7,5-9,29-23,Cleveland Cavaliers,3971.0,103.2,104.8,103.7,105.4,-0.5,-0.6,0.558,1.43,15.7,0.334,0.715,0.518,0.152,0.48,0.52,92.5,91.06,75.89,7540,0.49,13,13,13,5,20,11,16,22,23,25,2,4,3,14,26,25,25,17
0,22007,1610612762,Utah,Jazz,West,33-19,4,Northwest,10-6,1,54,28,0.659,54-28,37-4,17-24,7-3,9-1,5-5,1-0,4-3,37-14,19,W 19,5,W 5,10,6,8,W 8,-2,L 2,-1,L 1,3.0,0.0,1,48-10,6-17,0-1,50-8,3-18,1-2,42-13,18-23,27-12,52-9,39-14,40-8,106.0,99.0,7.0,21-9,7-3,7-3,7-3,33-19,10-6,11-7,12-6,11-2,9-4,12-4,5-2,1-0,11-5,5-11,34-19,Utah Jazz,3941.0,110.8,112.1,104.0,104.9,6.8,7.2,0.66,1.8,19.6,0.327,0.71,0.521,0.154,0.528,0.573,95.6,94.64,78.86,7773,0.556,8,8,8,30,1,9,4,2,5,2,6,6,1,18,3,3,9,3
0,22007,1610612764,Washington,Wizards,East,29-23,5,Southeast,10-6,2,43,39,0.524,43-39,25-16,18-23,5-5,8-2,5-5,5-4,5-9,26-19,5,W 5,4,W 4,6,8,4,W 4,-2,L 2,-1,L 1,23.0,9.0,1,29-11,13-28,1-0,34-7,9-28,0-4,33-12,8-28,15-26,29-8,27-8,27-18,99.0,99.0,0.0,29-23,10-8,9-9,10-6,14-16,5-5,4-6,5-5,9-6,4-10,10-6,5-3,0-1,7-8,8-5,25-27,Washington Wizards,3981.0,106.0,107.6,106.8,107.9,-0.8,-0.3,0.538,1.49,15.6,0.32,0.695,0.503,0.144,0.489,0.535,92.0,90.85,75.71,7533,0.488,14,14,14,1,12,21,15,26,16,27,10,19,13,8,19,16,27,18
0,22007,1610612745,Houston,Rockets,West,33-19,5,Southwest,8-8,3,55,27,0.671,55-27,31-10,24-17,6-4,9-1,4-6,0-1,9-3,31-11,15,W 15,12,W 12,22,6,5,W 5,-2,L 2,1,W 1,2.0,1.0,1,46-8,7-18,2-1,51-4,2-22,2-1,28-4,6-14,23-20,45-4,41-10,22-8,97.0,92.0,5.0,22-8,5-5,9-1,8-2,33-19,14-4,11-7,8-8,10-4,13-0,11-4,6-3,1-0,8-8,6-8,32-20,Houston Rockets,3946.0,103.9,105.4,98.8,100.5,5.0,4.8,0.585,1.56,16.8,0.323,0.711,0.519,0.15,0.492,0.528,92.9,91.42,76.18,7525,0.535,6,6,6,25,17,2,9,16,13,14,8,5,2,12,17,21,21,7
