LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22006,1610612742,Dallas,Mavericks,West,40-12,1,Southwest,14-2,1,67,15,0.817,67-15,36-5,31-10,6-4,8-2,7-3,1-1,12-3,36-9,23,W 23,6,W 6,17,4,1,W 1,1,W 1,1,W 1,0.0,0.0,1,46-5,18-10,3-0,53-3,13-12,1-0,38-4,11-11,24-11,52-1,49-4,31-7,100.0,93.0,7.0,27-3,10-0,8-2,9-1,40-12,15-3,11-7,14-2,14-2,10-0,13-2,6-4,,11-4,13-3,44-9,Dallas Mavericks,3951.0,108.5,109.7,100.6,102.1,7.9,7.6,0.542,1.43,16.0,0.32,0.719,0.522,0.152,0.509,0.559,91.9,90.68,75.57,7476,0.552,1,1,1,27,2,5,2,25,14,20,9,5,3,6,5,3,25,3
0,22006,1610612765,Detroit,Pistons,East,36-16,1,Central,9-7,1,53,29,0.646,53-29,26-15,27-14,7-3,7-3,6-4,2-3,6-10,24-7,6,W 6,6,W 6,8,3,1,W 1,1,W 1,2,W 2,0.0,0.0,1,36-10,14-17,3-2,39-5,11-22,3-2,21-3,5-15,19-20,36-7,26-8,39-16,96.0,92.0,4.0,36-16,15-3,9-7,12-6,17-13,6-4,6-4,5-5,8-7,10-1,10-7,7-3,,10-5,8-6,32-19,Detroit Pistons,3976.0,106.2,107.4,101.1,102.6,5.1,4.8,0.601,1.77,17.3,0.307,0.678,0.493,0.137,0.488,0.535,89.7,88.56,73.8,7332,0.533,4,4,4,8,6,6,6,10,2,7,15,25,20,1,21,21,30,5
0,22006,1610612739,Cleveland,Cavaliers,East,31-21,2,Central,10-6,2,50,32,0.61,50-32,30-11,20-21,7-3,7-3,6-4,3-4,9-7,25-11,6,W 6,3,W 3,8,3,3,W 3,1,W 1,4,W 4,3.0,3.0,1,34-8,15-22,1-2,39-8,9-22,2-2,27-4,6-12,17-17,39-3,40-13,30-21,97.0,93.0,4.0,31-21,12-6,10-6,9-9,19-11,5-5,8-2,6-4,9-7,7-5,11-5,6-3,,9-6,8-6,31-22,Cleveland Cavaliers,3976.0,102.6,104.4,98.9,100.6,3.7,3.8,0.574,1.45,16.2,0.327,0.721,0.518,0.155,0.484,0.522,93.2,91.59,76.33,7598,0.52,7,7,7,8,16,4,7,17,12,17,5,2,5,9,22,29,22,8
0,22006,1610612756,Phoenix,Suns,West,36-16,2,Pacific,11-5,1,61,21,0.744,61-21,33-8,28-13,7-3,8-2,5-5,4-3,5-4,32-4,10,W 10,9,W 9,17,4,-1,L 1,-1,L 1,-2,L 2,6.0,0.0,1,50-4,10-17,1-0,56-9,4-12,1-0,53-15,31-19,27-11,52-6,29-1,35-9,110.0,103.0,7.0,25-5,9-1,8-2,8-2,36-16,12-6,11-5,13-5,15-1,8-5,10-4,7-3,0-1,8-5,13-2,39-13,Phoenix Suns,3981.0,111.4,112.9,103.4,105.5,8.0,7.4,0.626,1.78,19.3,0.262,0.683,0.484,0.149,0.551,0.59,98.1,96.45,80.37,8002,0.561,2,2,2,7,1,15,3,3,1,1,29,20,26,4,1,1,3,2
0,22006,1610612761,Toronto,Raptors,East,33-19,3,Atlantic,11-5,1,47,35,0.573,47-35,30-11,17-24,7-3,8-2,5-5,3-0,11-6,23-18,8,W 8,3,W 3,6,6,-1,L 1,-1,L 1,-2,L 2,6.0,0.0,1,34-11,10-24,3-0,36-3,11-31,0-1,30-7,16-23,20-23,38-5,21-7,31-18,99.0,98.0,1.0,33-19,11-5,9-9,13-5,14-16,5-5,5-5,4-6,10-5,9-3,8-6,7-3,,5-10,8-8,29-24,Toronto Raptors,3951.0,105.0,105.7,103.2,104.4,1.8,1.2,0.601,1.65,17.5,0.25,0.711,0.481,0.143,0.504,0.55,94.7,93.86,78.21,7719,0.514,9,9,9,27,13,10,10,11,3,6,30,10,27,2,10,7,9,10
0,22006,1610612759,San Antonio,Spurs,West,38-14,3,Southwest,10-6,2,58,24,0.707,58-24,31-10,27-14,6-4,9-1,6-4,2-2,3-5,35-7,9,W 9,7,W 7,13,3,-1,L 1,-2,L 2,-3,L 3,9.0,9.0,1,48-13,10-10,0-1,49-5,7-18,2-1,33-4,2-12,21-15,48-4,41-8,24-8,99.0,90.0,8.0,20-10,9-1,4-6,7-3,38-14,14-4,14-4,10-6,9-7,7-3,13-2,6-4,,11-5,12-3,35-18,San Antonio Spurs,3956.0,106.7,108.6,97.4,99.4,9.2,9.2,0.605,1.6,17.8,0.279,0.715,0.505,0.153,0.521,0.561,92.0,90.22,75.19,7440,0.569,3,3,3,22,5,2,1,8,5,4,26,6,11,7,2,2,28,1
0,22006,1610612748,Miami,Heat,East,27-25,4,Southeast,9-7,1,44,38,0.537,44-38,27-14,17-24,5-5,6-4,5-5,3-4,13-6,16-22,14,W 14,3,W 3,9,5,-1,L 1,-2,L 2,-2,L 2,9.0,0.0,1,32-10,11-28,1-0,34-4,7-31,3-3,22-8,5-21,18-21,39-9,28-11,20-14,95.0,96.0,-1.0,27-25,9-9,9-9,9-7,17-13,8-2,5-5,4-6,7-8,8-4,11-4,5-5,0-1,6-8,7-8,26-26,Miami Heat,3971.0,102.6,103.4,102.0,104.6,0.6,-1.2,0.576,1.4,16.6,0.279,0.693,0.493,0.16,0.506,0.541,92.1,90.61,75.51,7503,0.508,11,11,11,14,24,11,17,16,18,15,25,17,21,14,6,15,26,12
0,22006,1610612762,Utah,Jazz,West,32-20,4,Northwest,10-6,1,51,31,0.622,51-31,31-10,20-21,4-6,7-3,2-8,2-3,10-10,26-11,7,W 7,1,W 1,8,5,2,W 2,1,W 1,2,W 2,16.0,0.0,1,33-11,18-19,0-1,38-6,13-23,0-2,41-13,17-21,24-14,41-8,41-15,21-8,101.0,99.0,3.0,19-11,6-4,9-1,4-6,32-20,10-6,10-8,12-6,8-8,8-2,9-6,4-6,,13-4,9-5,35-17,Utah Jazz,3961.0,106.7,108.6,104.7,105.6,2.0,3.0,0.659,1.58,18.5,0.352,0.721,0.534,0.167,0.502,0.551,94.1,92.81,77.34,7661,0.531,6,6,6,20,4,17,8,2,6,2,1,3,1,22,11,6,15,6
0,22006,1610612745,Houston,Rockets,West,28-24,5,Southwest,8-8,3,52,30,0.634,52-30,28-13,24-17,6-4,7-3,7-3,3-3,4-4,25-13,6,W 6,5,W 5,5,3,2,W 2,-1,L 1,-1,L 1,15.0,15.0,1,42-10,10-20,0-0,51-7,1-23,0-0,29-3,14-16,15-19,43-4,38-12,24-16,97.0,92.0,5.0,24-6,8-2,7-3,9-1,28-24,10-8,10-8,8-8,10-4,6-6,12-4,5-4,,10-5,9-7,33-19,Houston Rockets,3971.0,104.0,104.7,97.5,99.7,6.4,4.9,0.586,1.47,16.5,0.287,0.725,0.508,0.153,0.499,0.54,93.0,91.7,76.41,7598,0.529,5,5,5,14,15,3,5,14,9,16,23,1,9,8,15,17,21,7
0,22006,1610612741,Chicago,Bulls,East,36-16,5,Central,12-4,3,49,33,0.598,49-33,31-10,18-23,7-3,8-2,7-3,2-2,9-9,28-15,7,W 7,3,W 3,7,6,3,W 3,-1,L 1,-1,L 1,4.0,4.0,1,34-6,13-26,2-1,39-6,8-25,2-2,33-8,8-21,15-19,38-10,38-11,30-16,99.0,94.0,5.0,36-16,11-7,12-4,13-5,13-17,5-5,3-7,5-5,7-8,7-7,10-4,6-2,1-0,4-9,14-3,29-25,Chicago Bulls,3956.0,102.5,104.0,97.0,98.8,5.4,5.2,0.601,1.4,17.0,0.319,0.707,0.514,0.168,0.493,0.534,96.0,94.47,78.73,7790,0.539,8,8,8,22,20,1,4,9,19,12,10,11,7,24,17,22,8,4
