LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22022,1610612749,Milwaukee,Bucks,East,35-17,1,Central,11-5,1,58,24,0.707,58-24,32-9,26-15,6-4,6-4,7-3,3-2,6-1,30-15,11,W 11,9,W 9,16,4,-1,L 1,-1,L 1,-2,L 2,0.0,0.0,1,44-7,11-16,3-1,51-3,7-21,0-0,57-18,47-23,28-15,50-2,44-9,15-6,117.0,113.0,4.0,35-17,12-6,11-5,12-6,23-7,9-1,8-2,6-4,11-5,10-0,11-5,3-2,6-0,9-5,8-7,41-17,Milwaukee Bucks,3966.0,112.8,114.3,109.4,110.9,3.3,3.4,0.604,1.76,18.1,0.284,0.745,0.521,0.143,0.555,0.583,102.8,101.45,84.54,8389,0.523,1,1,1,12,15,4,5,15,23,16,14,2,3,19,10,15,10,5
0,22022,1610612743,Denver,Nuggets,West,34-18,1,Northwest,10-6,1,53,29,0.646,53-29,34-7,19-22,5-5,7-3,3-7,3-0,7-6,29-15,16,W 16,-4,L 4,9,4,2,W 2,-4,L 4,1,W 1,0.0,0.0,1,33-9,18-20,2-0,41-4,10-24,2-1,51-21,45-29,36-18,48-8,39-9,24-7,116.0,112.0,3.0,19-11,4-6,7-3,8-2,34-18,10-6,13-5,11-7,12-4,9-3,7-7,2-3,4-3,10-4,9-5,41-18,Denver Nuggets,3951.0,115.0,116.8,111.7,113.5,3.3,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,100.3,98.74,82.28,8129,0.525,4,4,4,25,5,15,6,2,5,1,12,11,4,23,1,3,24,3
0,22022,1610612738,Boston,Celtics,East,34-18,2,Atlantic,11-5,1,57,25,0.695,57-25,32-9,25-16,8-2,8-2,5-5,4-7,5-8,31-11,10,W 10,6,W 6,9,3,7,W 7,-1,L 1,3,W 3,1.0,0.0,1,45-9,10-16,2-0,51-7,5-18,1-0,56-19,43-23,33-14,42-4,36-7,25-9,118.0,111.0,7.0,34-18,11-5,11-7,12-6,23-7,7-3,7-3,9-1,10-5,8-3,10-6,3-1,4-2,14-2,8-6,42-17,Boston Celtics,3996.0,115.7,117.3,108.8,110.6,7.0,6.7,0.632,2.0,19.1,0.255,0.746,0.506,0.133,0.566,0.6,100.6,99.15,82.63,8247,0.534,2,2,2,1,2,2,1,5,4,5,27,1,9,7,4,5,20,1
0,22022,1610612763,Memphis,Grizzlies,West,30-22,2,Southwest,13-3,1,51,31,0.622,51-31,35-6,16-25,6-4,9-1,4-6,3-1,3-6,31-17,12,W 12,-8,L 8,11,5,2,W 2,-1,L 1,-1,L 1,2.0,0.0,1,43-13,8-18,0-0,44-8,7-21,0-2,51-27,43-31,22-18,41-6,36-16,31-14,117.0,113.0,4.0,21-9,5-5,8-2,8-2,30-22,9-9,8-10,13-3,10-5,5-5,12-5,2-3,4-3,8-6,10-4,35-22,Memphis Grizzlies,3956.0,112.3,114.7,108.3,110.7,4.0,4.0,0.596,1.91,18.2,0.302,0.711,0.507,0.133,0.54,0.57,103.7,101.5,84.58,8360,0.519,5,5,5,22,11,3,4,19,7,15,6,22,8,9,21,25,8,6
0,22022,1610612755,Philadelphia,76ers,East,34-18,3,Atlantic,10-6,2,54,28,0.659,54-28,29-12,25-16,5-5,6-4,6-4,4-2,10-5,26-11,11,W 11,8,W 8,8,3,-1,L 1,2,W 2,2,W 2,4.0,3.0,1,34-4,19-23,1-1,40-3,9-25,5-0,54-22,40-27,29-18,36-11,31-4,32-13,115.0,111.0,4.0,34-18,10-6,13-5,11-7,20-10,7-3,8-2,5-5,11-3,7-4,12-5,3-2,4-4,8-6,9-4,38-19,Philadelphia 76ers,3976.0,115.5,117.0,110.2,112.7,5.2,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,99.2,97.44,81.2,8072,0.524,3,3,3,5,3,8,3,8,12,9,25,14,19,15,6,2,27,4
0,22022,1610612758,Sacramento,Kings,West,32-20,3,Pacific,9-7,1,48,34,0.585,48-34,23-18,25-16,5-5,4-6,7-3,4-1,9-7,19-13,6,W 6,7,W 7,7,4,-3,L 3,-2,L 2,-3,L 3,5.0,0.0,1,30-11,16-22,2-1,38-3,9-27,1-4,48-30,44-34,18-23,32-5,28-10,29-16,121.0,118.0,3.0,16-14,4-6,7-3,5-5,32-20,11-7,9-7,12-6,9-6,8-4,11-5,1-4,2-4,9-5,8-6,32-25,Sacramento Kings,3966.0,117.0,118.6,114.1,116.0,2.9,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,102.5,100.99,84.16,8343,0.511,7,7,7,12,1,24,8,7,2,3,23,6,17,6,2,1,12,11
0,22022,1610612756,Phoenix,Suns,West,30-22,4,Pacific,9-7,2,45,37,0.549,45-37,28-13,17-24,7-3,7-3,5-5,1-3,4-9,28-17,7,W 7,4,W 4,7,6,-1,L 1,-1,L 1,-2,L 2,8.0,3.0,1,36-9,9-28,0-0,41-7,4-30,0-0,45-27,35-35,23-24,36-8,29-14,29-16,114.0,112.0,2.0,15-15,6-4,6-4,3-7,30-22,11-7,9-7,10-8,7-8,6-4,9-6,3-2,5-1,10-5,5-11,32-28,Phoenix Suns,3956.0,112.1,114.5,110.1,112.3,2.1,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,100.8,98.83,82.36,8141,0.514,9,9,9,22,14,7,9,3,3,4,5,21,7,10,22,24,22,7
0,22022,1610612739,Cleveland,Cavaliers,East,34-18,4,Central,13-3,2,51,31,0.622,51-31,31-10,20-21,7-3,6-4,7-3,7-0,5-8,33-11,7,W 7,-5,L 5,8,5,-1,L 1,2,W 2,-1,L 1,7.0,7.0,1,35-10,16-18,0-3,37-8,14-21,0-2,49-25,28-30,24-18,33-11,32-7,31-22,112.0,107.0,5.0,34-18,8-10,13-3,13-5,17-13,4-6,5-5,8-2,8-8,8-3,9-5,3-1,5-1,9-7,9-6,38-23,Cleveland Cavaliers,3976.0,113.7,115.5,107.7,109.9,6.0,5.6,0.6,1.87,18.6,0.273,0.715,0.496,0.137,0.556,0.59,98.0,96.27,80.23,7972,0.531,5,5,5,5,8,1,2,17,10,11,20,20,20,12,9,9,30,2
0,22022,1610612746,LA,Clippers,West,27-25,5,Pacific,9-7,3,44,38,0.537,44-38,23-18,21-20,6-4,7-3,5-5,2-3,4-6,20-21,4,W 4,-5,L 5,5,6,3,W 3,1,W 1,3,W 3,9.0,4.0,1,24-9,16-28,4-1,33-10,9-26,2-2,41-28,35-38,20-25,32-10,28-8,20-10,114.0,113.0,1.0,17-13,6-4,6-4,5-5,27-25,6-12,9-7,12-6,8-8,4-6,8-6,3-1,3-4,10-6,8-7,33-28,LA Clippers,3966.0,112.4,114.0,112.0,113.6,0.3,0.5,0.581,1.68,17.5,0.273,0.731,0.505,0.143,0.551,0.588,100.2,98.84,82.37,8168,0.498,11,11,11,12,17,17,17,21,26,23,21,7,11,18,11,11,21,18
0,22022,1610612752,New York,Knicks,East,32-20,5,Atlantic,8-8,3,47,35,0.573,47-35,23-18,24-17,5-5,7-3,5-5,4-6,10-4,23-13,6,W 6,6,W 6,9,5,-1,L 1,-1,L 1,-2,L 2,11.0,10.0,1,37-12,10-22,0-1,38-9,7-23,2-3,46-31,36-35,25-20,36-12,39-16,18-13,116.0,113.0,3.0,32-20,8-8,12-6,12-6,15-15,7-3,4-6,4-6,8-7,9-2,9-6,2-2,3-3,7-9,9-6,33-27,New York Knicks,3991.0,114.9,117.0,111.8,114.2,3.1,2.8,0.546,1.77,16.6,0.318,0.727,0.521,0.131,0.541,0.577,99.7,97.75,81.46,8134,0.509,8,8,8,2,4,19,7,30,22,29,2,12,2,5,20,20,26,14
0,22022,1610612744,Golden State,Warriors,West,30-22,6,Pacific,7-9,4,44,38,0.537,44-38,33-8,11-30,8-2,9-1,4-6,2-3,4-8,24-16,10,W 10,-11,L 11,5,5,3,W 3,2,W 2,3,W 3,9.0,4.0,1,34-12,10-26,0-0,32-6,10-31,2-1,44-35,40-37,21-21,38-8,31-12,13-12,119.0,117.0,2.0,14-16,5-5,4-6,5-5,30-22,10-8,7-9,13-5,7-6,6-6,9-7,3-1,3-4,8-7,8-7,29-29,Golden State Warriors,3966.0,113.5,115.1,111.4,113.4,2.1,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,104.2,102.54,85.45,8472,0.51,11,11,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12
0,22022,1610612751,Brooklyn,Nets,East,30-22,6,Atlantic,7-9,4,45,37,0.549,45-37,23-18,22-19,6-4,4-6,6-4,1-1,10-4,22-17,6,W 6,7,W 7,12,5,-1,L 1,1,W 1,-1,L 1,13.0,12.0,1,28-12,17-24,0-1,36-7,8-30,1-0,44-27,36-36,26-24,39-12,16-6,25-16,113.0,113.0,1.0,30-22,7-9,7-11,16-2,15-15,6-4,4-6,5-5,7-7,3-8,8-8,3-2,2-5,10-6,12-1,34-24,Brooklyn Nets,3946.0,113.0,114.6,110.9,113.5,2.1,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,100.7,98.77,82.31,8111,0.51,9,9,9,29,12,16,14,9,11,6,29,29,29,16,7,7,23,13
0,22022,1610612748,Miami,Heat,East,24-28,8,Southeast,10-6,1,44,38,0.537,44-38,27-14,17-24,6-4,8-2,4-6,3-2,14-8,12-13,8,W 8,-7,L 7,4,4,2,W 2,-1,L 1,1,W 1,14.0,0.0,0,30-10,13-26,1-2,26-5,15-32,3-1,41-27,32-37,25-24,25-4,26-10,28-23,109.0,110.0,0.0,24-28,6-12,8-10,10-6,20-10,6-4,7-3,7-3,10-5,4-6,7-8,4-1,2-5,8-7,9-6,32-27,Miami Heat,3961.0,110.4,112.3,110.6,112.8,-0.2,-0.5,0.608,1.77,17.8,0.274,0.733,0.498,0.138,0.53,0.574,98.6,96.76,80.63,7991,0.496,11,11,11,18,25,9,21,14,21,21,18,4,18,13,25,21,29,22
