LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedPlayoffBirth,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,Oct,Nov,Dec,PreAS,TEAM_NAME,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
0,22014,1610612737,Atlanta,Hawks,East,38-14,1,Southeast,12-4,1,60,22,0.732,60-22,35-6,25-16,5-5,8-2,4-6,0-1,6-4,30-10,12,W 12,12,W 12,19,3,-1,L 1,-2,L 2,-3,L 3,0.0,0.0,1,46-7,11-15,3-0,51-4,7-17,2-1,40-9,16-17,28-12,49-4,24-2,45-10,103.0,97.0,5.0,38-14,12-6,14-4,12-4,22-8,8-2,8-2,6-4,17-0,7-4,9-7,4-3,0-1,9-5,14-2,43-11,Atlanta Hawks,3946.0,106.2,108.2,100.7,102.3,5.6,5.9,0.676,1.81,19.5,0.264,0.697,0.487,0.15,0.527,0.563,96.2,94.66,78.88,7775,0.54,2,2,2,26,6,5,4,1,3,2,30,22,27,17,3,3,15,3
0,22014,1610612744,Golden State,Warriors,West,42-10,1,Pacific,13-3,1,67,15,0.817,67-15,39-2,28-13,8-2,10-0,6-4,1-1,5-3,45-9,19,W 19,10,W 10,16,2,18,W 18,-2,L 2,4,W 4,0.0,0.0,1,54-4,8-10,5-1,57-3,6-12,4-0,59-9,27-15,36-9,60-4,36-5,45-6,110.0,100.0,10.0,25-5,9-1,7-3,9-1,42-10,15-3,13-3,14-4,12-3,8-3,16-2,6-2,1-0,13-2,11-3,42-9,Golden State Warriors,3946.0,109.7,110.4,98.2,100.4,11.4,9.9,0.659,1.9,19.7,0.273,0.703,0.498,0.145,0.54,0.571,100.7,99.28,82.74,8170,0.569,1,1,1,26,2,1,1,2,2,1,24,18,14,11,1,1,1,1
0,22014,1610612739,Cleveland,Cavaliers,East,35-17,2,Central,11-5,1,53,29,0.646,53-29,31-10,22-19,7-3,9-1,6-4,3-1,6-4,30-14,18,W 18,4,W 4,12,6,2,W 2,-1,L 1,2,W 2,7.0,0.0,1,40-4,12-24,1-1,43-3,8-25,2-1,42-5,14-22,22-13,37-1,34-11,23-6,103.0,99.0,4.0,35-17,12-6,11-5,12-6,18-12,6-4,7-3,5-5,11-6,8-3,11-4,5-2,1-1,7-6,10-7,33-22,Cleveland Cavaliers,3956.0,107.7,110.1,104.1,105.3,3.7,4.8,0.587,1.55,17.1,0.311,0.711,0.513,0.152,0.52,0.557,94.8,93.23,77.69,7682,0.514,7,7,7,23,4,18,5,13,16,9,6,15,6,19,4,4,25,10
0,22014,1610612745,Houston,Rockets,West,33-19,2,Southwest,8-8,1,56,26,0.683,56-26,30-11,26-15,7-3,7-3,7-3,5-0,8-4,31-14,5,W 5,6,W 6,6,2,2,W 2,1,W 1,3,W 3,11.0,0.0,1,45-7,8-17,3-2,44-7,9-17,3-2,44-12,21-22,28-22,43-2,33-6,25-8,104.0,100.0,3.0,23-7,9-1,8-2,6-4,33-19,15-3,10-8,8-8,11-6,7-3,10-6,6-2,2-0,11-4,9-5,36-17,Houston Rockets,3961.0,104.2,106.0,100.5,102.6,3.7,3.4,0.6,1.33,16.5,0.305,0.686,0.496,0.17,0.512,0.548,99.3,97.36,81.14,8037,0.509,3,3,3,20,12,7,8,10,27,16,9,27,17,28,7,8,2,12
0,22014,1610612746,Los Angeles,Clippers,West,37-15,3,Pacific,12-4,2,56,26,0.683,56-26,30-11,26-15,9-1,7-3,9-1,1-1,3-5,33-9,8,W 8,8,W 8,9,4,3,W 3,8,W 8,7,W 7,11.0,11.0,1,40-11,12-14,4-1,45-10,7-16,4-0,48-12,22-22,21-21,46-6,32-8,34-13,107.0,100.0,7.0,19-11,7-3,6-4,6-4,37-15,15-3,12-4,10-8,11-4,5-6,11-5,7-0,2-0,9-5,11-6,35-19,Los Angeles Clippers,3946.0,109.8,111.6,103.0,104.7,6.9,6.9,0.629,2.01,18.7,0.272,0.716,0.497,0.129,0.533,0.565,97.0,95.4,79.5,7844,0.54,3,3,3,26,1,16,2,4,1,3,26,9,15,2,2,2,11,4
0,22014,1610612741,Chicago,Bulls,East,33-19,3,Central,8-8,2,50,32,0.61,50-32,27-14,23-18,7-3,9-1,4-6,3-3,7-2,20-16,7,W 7,6,W 6,7,3,7,W 7,2,W 2,4,W 4,10.0,3.0,1,31-5,15-24,4-3,37-3,9-27,4-2,35-10,15-21,24-16,40-5,38-14,21-9,101.0,98.0,3.0,33-19,16-2,8-8,9-9,17-13,6-4,5-5,6-4,8-9,7-3,8-7,5-3,1-1,10-5,11-4,34-20,Chicago Bulls,3976.0,104.7,106.3,101.5,103.3,3.3,3.0,0.593,1.56,16.6,0.312,0.709,0.516,0.147,0.489,0.536,95.4,93.8,78.17,7775,0.529,9,9,9,8,11,11,11,11,15,14,5,17,4,15,21,14,19,6
0,22014,1610612761,Toronto,Raptors,East,33-19,4,Atlantic,11-5,1,49,33,0.598,49-33,27-14,22-19,7-3,6-4,5-5,4-3,6-5,29-11,5,W 5,5,W 5,6,5,1,W 1,-1,L 1,1,W 1,11.0,0.0,1,31-13,13-19,5-1,43-10,5-23,1-0,38-15,19-27,15-22,31-6,22-11,34-15,104.0,101.0,3.0,33-19,11-5,8-10,14-4,16-14,7-3,6-4,3-7,9-7,4-7,7-8,5-3,1-0,12-4,11-4,36-17,Toronto Raptors,3971.0,108.1,110.2,104.8,107.1,3.2,3.1,0.547,1.61,16.1,0.301,0.689,0.494,0.137,0.508,0.553,95.4,93.46,77.88,7736,0.506,11,11,11,13,3,25,10,28,12,22,11,24,19,4,8,6,23,15
0,22014,1610612757,Portland,Trail Blazers,West,31-21,4,Northwest,11-5,1,51,31,0.622,51-31,32-9,19-22,4-6,7-3,3-7,4-1,5-1,30-11,7,W 7,7,W 7,9,5,-1,L 1,-4,L 4,-4,L 4,16.0,0.0,1,33-8,17-21,1-2,35-8,14-18,2-5,38-12,11-23,24-22,36-7,32-10,20-8,103.0,99.0,4.0,20-10,8-2,7-3,5-5,31-21,11-5,10-8,10-8,6-9,6-3,10-6,3-6,1-1,12-3,13-3,36-17,Portland Trail Blazers,3971.0,105.5,107.1,101.4,102.8,4.2,4.3,0.567,1.61,16.8,0.282,0.728,0.51,0.142,0.508,0.544,96.5,95.06,79.22,7868,0.522,8,8,8,13,8,9,6,21,11,12,21,5,9,7,9,9,12,8
0,22014,1610612764,Washington,Wizards,East,30-22,5,Southeast,10-6,2,46,36,0.561,46-36,29-12,17-24,6-4,8-2,4-6,4-4,9-4,21-14,8,W 8,-9,L 9,6,6,3,W 3,-3,L 3,-2,L 2,14.0,14.0,1,36-8,9-25,1-3,39-7,7-28,0-1,29-8,7-26,17-23,41-7,37-18,21-13,99.0,98.0,1.0,30-22,11-7,9-9,10-6,16-14,6-4,4-6,6-4,9-8,3-9,7-7,5-3,1-1,9-4,12-4,33-21,Washington Wizards,3991.0,101.8,103.0,100.0,102.4,1.9,0.6,0.627,1.6,18.1,0.288,0.726,0.514,0.157,0.499,0.534,96.0,94.29,78.58,7844,0.525,12,12,12,1,22,6,14,5,13,5,17,6,5,23,14,16,18,7
0,22014,1610612763,Memphis,Grizzlies,West,35-17,5,Southwest,9-7,2,55,27,0.671,55-27,31-10,24-17,5-5,7-3,4-6,4-1,9-3,26-13,8,W 8,5,W 5,8,4,2,W 2,-2,L 2,1,W 1,12.0,1.0,1,41-6,12-18,2-3,47-6,7-21,1-0,33-3,13-16,30-18,42-5,30-7,40-13,98.0,95.0,3.0,20-10,8-2,5-5,7-3,35-17,13-5,13-5,9-7,12-4,7-4,9-8,4-3,2-0,13-2,8-6,39-14,Memphis Grizzlies,3981.0,103.1,104.8,99.9,101.2,3.1,3.5,0.574,1.62,16.9,0.288,0.716,0.503,0.142,0.489,0.531,94.2,92.82,77.35,7696,0.53,5,5,5,6,13,2,7,18,9,11,18,10,12,9,20,18,26,5
